method,seed,position_noise_std,velocity_noise_std,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,final_error,final_relative_speed,stable_ratio,capture_time,settling_time,forward_overshoot,meaningful_ahead_ratio,command_smoothness,mean_command_change,max_command_change
PD+FF,1020,0.01,0.0,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.35136985778808594,0.04311065748333931,0.0015220878412947059,0.0018479479476809502,0.7425,5.15,5.15,0.001522064208984375,0.0,9.364586003357545e-05,0.008560044690966606,0.027750397101044655
PD+FF,1021,0.01,0.0,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5577383637428284,0.075911745429039,0.0014063791604712605,0.0009236748446710408,0.68,6.4,6.4,0.00017547607421875,0.0,9.13162948563695e-05,0.008344176225364208,0.025733500719070435
PD+FF,1022,0.01,0.0,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.7058283686637878,0.09541533142328262,0.0014395526377484202,0.0011078123934566975,0.6575,6.8500000000000005,6.8500000000000005,0.0015850067138671875,0.0,9.611150017008185e-05,0.008660126477479935,0.025145841762423515
PD+FF,1023,0.01,0.0,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.563453197479248,0.07596652209758759,0.0011567639885470271,0.0016619579400867224,0.6825,6.3500000000000005,6.3500000000000005,0.0017137527465820312,0.0,9.00642407941632e-05,0.008408434689044952,0.0233339611440897
PD+FF,1024,0.01,0.0,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.49326005578041077,0.06358605623245239,0.0009387329337187111,0.00111571594607085,0.7,6.0,6.0,0.0,0.0,9.388560283696279e-05,0.008420704863965511,0.02418244443833828
PD+FF,1025,0.01,0.0,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.23773328959941864,0.028707336634397507,0.00066397461341694,0.0017659444129094481,0.7875,4.25,4.25,0.0,0.0,8.501560660079122e-05,0.008141388185322285,0.021965831518173218
PD+FF,1026,0.01,0.0,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.5406399369239807,0.06908803433179855,0.0009925717022269964,0.0010024715447798371,0.6925,6.15,6.15,0.002437114715576172,0.0,9.604141814634204e-05,0.008492963388562202,0.025060411542654037
PD+FF,1027,0.01,0.0,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6534935832023621,0.08884479105472565,0.001944708521477878,0.001224325504153967,0.665,6.7,6.7,0.0017042160034179688,0.0,8.306118979817256e-05,0.007918588817119598,0.026871386915445328
PD+FF,1028,0.01,0.0,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.2673088312149048,0.03402644023299217,0.002796855289489031,0.002415638417005539,0.7675,4.65,4.65,0.0,0.0,9.321232209913433e-05,0.008435363881289959,0.026156805455684662
PD+FF,1029,0.01,0.0,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.2724672257900238,0.03285803273320198,0.0005891350447200239,0.0011658337898552418,0.7725,4.55,4.55,0.0004315376281738281,0.0,7.674180233152583e-05,0.007779743056744337,0.018776994198560715
PD+FF,1030,0.01,0.0,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.6190089583396912,0.08283067494630814,0.002463072771206498,0.0014933106722310185,0.6725,6.550000000000001,6.550000000000001,0.0,0.0,9.470102668274194e-05,0.008463183417916298,0.026761949062347412
PD+FF,1031,0.01,0.0,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.39542442560195923,0.04960058629512787,0.0008945379522629082,0.00010341785673517734,0.7275,5.45,5.45,0.00025272369384765625,0.0,9.912319364957511e-05,0.008717291057109833,0.02668202854692936
PD+FF,1032,0.01,0.0,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.28843650221824646,0.037112921476364136,0.0014726667432114482,0.0023601758293807507,0.7575,4.8500000000000005,4.8500000000000005,0.0018739700317382812,0.0,8.937680104281753e-05,0.008360590785741806,0.0266893208026886
PD+FF,1033,0.01,0.0,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.3333093822002411,0.04187462478876114,0.0010405329521745443,0.001697621075436473,0.745,5.1000000000000005,5.1000000000000005,0.0007753372192382812,0.0,9.25330095924437e-05,0.008494442328810692,0.025098687037825584
PD+FF,1034,0.01,0.0,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.23327627778053284,0.02834065444767475,0.0005810611182823777,0.002945249667391181,0.79,4.2,4.2,0.0004940032958984375,0.0,0.00010122131061507389,0.008781353943049908,0.027108943089842796
PD+FF,1035,0.01,0.0,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.5218921303749084,0.06992052495479584,0.0010391141986474395,0.0009612288558855653,0.69,6.2,6.2,0.0,0.0,8.109432383207604e-05,0.00789132621139288,0.02761758863925934
PD+FF,1036,0.01,0.0,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.5252678394317627,0.0678396224975586,0.0019509814446792006,0.0014799945056438446,0.695,6.1000000000000005,6.1000000000000005,0.0013051033020019531,0.0,9.010126814246178e-05,0.008296779356896877,0.030878683552145958
PD+FF,1037,0.01,0.0,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.5074450969696045,0.06633435189723969,0.001421999535523355,0.0017332903807982802,0.695,6.1000000000000005,6.1000000000000005,0.00037384033203125,0.0,9.16161880013533e-05,0.008416899479925632,0.028240229934453964
PD+FF,1038,0.01,0.0,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.5201185345649719,0.06604994088411331,0.0032550382893532515,0.0007373238331638277,0.695,6.1000000000000005,6.1000000000000005,0.0,0.0,9.49885361478664e-05,0.008535671979188919,0.02310776710510254
PD+FF,1039,0.01,0.0,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.22844728827476501,0.028448790311813354,0.0012773112393915653,0.0019407863728702068,0.7875,4.25,4.25,0.0010724067687988281,0.0,8.539341069990769e-05,0.008187714964151382,0.02439749427139759
PD+FF,1040,0.01,0.0,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.29485854506492615,0.03801024705171585,0.00183919258415699,0.002480207709595561,0.7575,4.8500000000000005,4.8500000000000005,0.0,0.0,8.426092972513288e-05,0.008162050507962704,0.023205438628792763
PD+FF,1041,0.01,0.0,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.2403748780488968,0.03146256133913994,0.0011014241026714444,0.0009223820525221527,0.7775,4.45,4.45,0.0010519027709960938,0.0,9.072905959328637e-05,0.00838186964392662,0.025386882945895195
PD+FF,1042,0.01,0.0,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.48162490129470825,0.06227635219693184,0.0005805377732031047,0.0013731897342950106,0.7025,5.95,5.95,0.0,0.0,8.736933523323387e-05,0.00824775267392397,0.02403971552848816
PD+FF,1043,0.01,0.0,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5941393375396729,0.07676340639591217,0.001089113880880177,0.0006728289881721139,0.68,6.4,6.4,0.0011444091796875,0.0,9.321232937509194e-05,0.008415115997195244,0.028303297236561775
PD+FF,1044,0.01,0.0,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.6311085820198059,0.0801461786031723,0.0009721089154481888,0.0020905332639813423,0.675,6.5,6.5,0.0002830028533935547,0.0,0.00010711803042795509,0.00914069265127182,0.028495579957962036
PD+FF,1045,0.01,0.0,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.2682475447654724,0.03402462229132652,0.0018937791464850307,0.0021381452679634094,0.77,4.6000000000000005,4.6000000000000005,0.0011196136474609375,0.0,9.136771404882893e-05,0.008671971037983894,0.02363809570670128
PD+FF,1046,0.01,0.0,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.6510565280914307,0.0886232927441597,0.0024213651195168495,0.0034092313144356012,0.665,6.7,6.7,0.0,0.0,8.645785419503227e-05,0.008262128569185734,0.02899344079196453
PD+FF,1047,0.01,0.0,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.36369600892066956,0.045510925352573395,0.0011043957201763988,0.001497877761721611,0.7375,5.25,5.25,0.0014314651489257812,0.0,9.01850507943891e-05,0.008191825821995735,0.02867184579372406
PD+FF,1048,0.01,0.0,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.3779822289943695,0.04848281666636467,0.0016959835775196552,0.0008865802083164454,0.73,5.4,5.4,0.0016269683837890625,0.0,9.659803617978469e-05,0.008828159421682358,0.023110317066311836
PD+FF,1049,0.01,0.0,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5518651604652405,0.07498946040868759,0.0021118642762303352,0.0029468610882759094,0.6825,6.3500000000000005,6.3500000000000005,0.0,0.0,8.949522452894598e-05,0.008219663053750992,0.024269288405776024
PD+FF,1050,0.01,0.0,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4565631151199341,0.061082083731889725,0.001838934957049787,0.0019023072673007846,0.705,5.9,5.9,0.0,0.0,9.946385398507118e-05,0.00877493154257536,0.0251897145062685
PD+FF,1051,0.01,0.0,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.2958826422691345,0.03635917976498604,0.0009245878318324685,0.0011870017042383552,0.7625,4.75,4.75,0.0012526512145996094,0.0,8.46214170451276e-05,0.007915932685136795,0.02509276382625103
PD+FF,1052,0.01,0.0,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.5015774369239807,0.06461676955223083,0.002019258914515376,0.0034449235536158085,0.6975,6.050000000000001,6.050000000000001,0.0004038810729980469,0.0,8.912862540455535e-05,0.008333485573530197,0.025149814784526825
PD+FF,1053,0.01,0.0,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.2765633463859558,0.03596068173646927,0.0011994092492386699,0.0022412387188524008,0.7625,4.75,4.75,0.00080108642578125,0.0,8.218627044698223e-05,0.008008365519344807,0.024163292720913887
PD+FF,1054,0.01,0.0,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6612183451652527,0.0881308987736702,0.0014375068712979555,0.0012295449851080775,0.665,6.7,6.7,0.0,0.0,9.0932117018383e-05,0.008292939513921738,0.026104116812348366
PD+FF,1055,0.01,0.0,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.3377683460712433,0.04080531746149063,0.0012377820676192641,0.002853355836123228,0.7475,5.050000000000001,5.050000000000001,0.0006961822509765625,0.0,8.432533650193363e-05,0.008095404133200645,0.029497096315026283
PD+FF,1056,0.01,0.0,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.2777401804924011,0.03392433375120163,0.0005429102457128465,0.0010599084198474884,0.7675,4.65,4.65,0.0005650520324707031,0.0,8.898678788682446e-05,0.008375835604965687,0.025103341788053513
PD+FF,1057,0.01,0.0,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.4363440275192261,0.055623795837163925,0.00024456920800730586,0.0007693519000895321,0.715,5.7,5.7,0.0002694129943847656,0.0,8.747026731725782e-05,0.008309959433972836,0.023054376244544983
PD+FF,1058,0.01,0.0,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6558958888053894,0.08703232556581497,0.0005829907022416592,0.0019446741789579391,0.6675,6.65,6.65,0.0009088516235351562,0.0,9.345953003503382e-05,0.008387726731598377,0.023870129138231277
PD+FF,1059,0.01,0.0,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.42837902903556824,0.05435886234045029,0.0019955865573138,0.00024360581301152706,0.7175,5.65,5.65,0.0008258819580078125,0.0,9.161893831333145e-05,0.008411248214542866,0.033449817448854446
PD+FF,1060,0.01,0.0,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.29125696420669556,0.03605775535106659,0.0005911873886361718,0.0023769766557961702,0.7625,4.75,4.75,0.0010442733764648438,0.0,8.824672841001302e-05,0.008209502324461937,0.02323690615594387
PD+FF,1061,0.01,0.0,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.3314855098724365,0.04171770066022873,0.0017590379575267434,0.0022749099880456924,0.7475,5.050000000000001,5.050000000000001,0.0008282661437988281,0.0,9.451028017792851e-05,0.008696583099663258,0.02233116142451763
PD+FF,1062,0.01,0.0,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.38426050543785095,0.04901015758514404,0.0011575151002034545,0.0005246293148957193,0.73,5.4,5.4,0.0,0.0,9.719633089844137e-05,0.008694981224834919,0.027469687163829803
PD+FF,1063,0.01,0.0,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.2323063462972641,0.028489692136645317,0.0015225353417918086,0.0006994536961428821,0.7875,4.25,4.25,0.0009627342224121094,0.0,8.150727808242664e-05,0.008030573837459087,0.024040378630161285
PD+FF,1064,0.01,0.0,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.4924042820930481,0.0622420571744442,0.00167260249145329,0.0013998659560456872,0.7025,5.95,5.95,0.0006966590881347656,0.0,9.055784903466702e-05,0.008195179514586926,0.028315946459770203
PD+FF,1065,0.01,0.0,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.24047070741653442,0.030134888365864754,0.0017454448388889432,0.0015952322864905,0.7825,4.3500000000000005,4.3500000000000005,0.0008587837219238281,0.0,8.552608051104471e-05,0.008309748023748398,0.02403446100652218
PD+FF,1066,0.01,0.0,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.4149209260940552,0.05106617510318756,0.0018102896865457296,0.0008601356530562043,0.725,5.5,5.5,0.0,0.0,9.323163249064237e-05,0.008457955904304981,0.026004405692219734
PD+FF,1067,0.01,0.0,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.2942951023578644,0.03486674278974533,0.00039815143099986017,0.0024597900919616222,0.765,4.7,4.7,0.0,0.0,7.981005182955414e-05,0.0078066010028123856,0.024892451241612434
PD+FF,1068,0.01,0.0,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.26920223236083984,0.03262351080775261,0.0015047569759190083,0.002020859392359853,0.7725,4.55,4.55,0.0004067420959472656,0.0,8.348053233930841e-05,0.008113058283925056,0.02179216593503952
PD+FF,1069,0.01,0.0,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.26632729172706604,0.032212503254413605,0.0004838959139306098,0.0015001612482592463,0.775,4.5,4.5,0.002051115036010742,0.0,8.753754082135856e-05,0.008341801352798939,0.026899904012680054
PD+FF,1070,0.01,0.0,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.5617122650146484,0.07019101828336716,0.0018876061076298356,0.0012892637168988585,0.69,6.2,6.2,0.0,0.0,0.00010147976718144491,0.008749604225158691,0.02871788665652275
PD+FF,1071,0.01,0.0,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.541443943977356,0.06816115230321884,0.0010555594926699996,0.0010779048316180706,0.6925,6.15,6.15,0.0007443428039550781,0.0,0.00010145887063117698,0.00879686139523983,0.028664516285061836
PD+FF,1072,0.01,0.0,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.4337737560272217,0.0571608766913414,0.0017753283027559519,0.001673325547017157,0.7125,5.75,5.75,6.4849853515625e-05,0.0,9.502199827693403e-05,0.008471762761473656,0.02627420425415039
PD+FF,1073,0.01,0.0,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.5429252982139587,0.07067879289388657,0.0011575570097193122,0.0007365092751570046,0.69,6.2,6.2,0.0,0.0,9.573520219419152e-05,0.008541413582861423,0.02522367238998413
PD+FF,1074,0.01,0.0,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.20839983224868774,0.027440929785370827,0.0007142875692807138,0.0015898842830210924,0.795,4.1000000000000005,4.1000000000000005,3.147125244140625e-05,0.0,9.143552597379312e-05,0.008546854369342327,0.026587344706058502
PD+FF,1075,0.01,0.0,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.3453260064125061,0.04150942713022232,0.000652602466288954,0.0023087088484317064,0.745,5.1000000000000005,5.1000000000000005,0.0,0.0,9.565400250721723e-05,0.008645718917250633,0.022483842447400093
PD+FF,1076,0.01,0.0,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.517430305480957,0.06813372671604156,0.00134884228464216,0.0031422190368175507,0.6925,6.15,6.15,0.0,0.0,8.706001244718209e-05,0.008190898224711418,0.02350347675383091
PD+FF,1077,0.01,0.0,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.2964414060115814,0.03538117930293083,0.00033796404022723436,0.0014730794355273247,0.7625,4.75,4.75,6.198883056640625e-05,0.0,9.571696136845276e-05,0.008735147304832935,0.026329027488827705
PD+FF,1078,0.01,0.0,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.26197031140327454,0.0315973237156868,0.001022960408590734,0.0002047293819487095,0.7775,4.45,4.45,0.000209808349609375,0.0,9.121547191170976e-05,0.008398213423788548,0.02299567312002182
PD+FF,1079,0.01,0.0,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.3149273991584778,0.03902871161699295,0.0005194310215301812,0.0017650575609877706,0.7525,4.95,4.95,0.0018377304077148438,0.0,9.069806401384994e-05,0.00841950811445713,0.024695834144949913
PD+FF,1080,0.01,0.0,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.2791612446308136,0.03454158082604408,0.0008734497823752463,0.0009512858814559877,0.7675,4.65,4.65,0.0008687973022460938,0.0,9.10407179617323e-05,0.008447320200502872,0.023342568427324295
PD+FF,1081,0.01,0.0,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.47070151567459106,0.05872629955410957,0.0007469143602065742,0.0009002957958728075,0.71,5.800000000000001,5.800000000000001,0.00048542022705078125,0.0,9.868512279354036e-05,0.008749918080866337,0.025823356583714485
PD+FF,1082,0.01,0.0,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.30865776538848877,0.038338448852300644,0.001239535864442587,0.0028535465244203806,0.755,4.9,4.9,0.0012412071228027344,0.0,8.95055418368429e-05,0.008421828970313072,0.020446162670850754
PD+FF,1083,0.01,0.0,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.44431203603744507,0.054714933037757874,0.00047494564205408096,0.0008949909824877977,0.7175,5.65,5.65,7.390975952148438e-05,0.0,8.751421410124749e-05,0.008196747861802578,0.027342770248651505
PD+FF,1084,0.01,0.0,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.3408444821834564,0.042275287210941315,0.0010828522499650717,0.0005025897989980876,0.745,5.1000000000000005,5.1000000000000005,0.0,0.0,8.548577898181975e-05,0.008124053478240967,0.029021959751844406
PD+FF,1085,0.01,0.0,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.24775542318820953,0.03214467316865921,0.0016703986329957843,0.0015176269225776196,0.7775,4.45,4.45,0.0012068748474121094,0.0,0.00010018565080827102,0.008770376443862915,0.022917967289686203
