method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward,held_out
Nominal Residual PPO,0.0,1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.2733713639627044,0.012566205694530234,0.9867653250694275,0.008186180144548416,1.3415681678452529e-05,0.835,3.3000000000000003,0.008182525634765625,0.56,3.1737454106314425e-05,0.0,283.7557453796651,False
Nominal Residual PPO,0.0,1094,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.27373230040646773,0.011451329402071796,1.0811164379119873,0.001767573761753738,1.1913247362826951e-05,0.8425,3.1500000000000004,0.0016865730285644531,0.43,3.667226943481451e-05,0.0,288.356199820798,False
Nominal Residual PPO,0.0,1095,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.38648790216027623,0.015200190236059041,1.4065625667572021,0.0032928581349551678,1.3300422324391548e-05,0.8075,3.85,0.0032758712768554688,0.46,3.8473502931561776e-05,0.0,253.34770178693518,False
Nominal Residual PPO,0.0,1096,-0.5565752387046814,0.7886120080947876,0.27283963561058044,True,0.23160293550562783,0.00905175082924043,0.972832441329956,0.0025395737029612064,1.7456519572078832e-06,0.85,3.0,0.002502918243408203,0.55,2.9352715205156583e-05,0.0,299.1062111893932,False
Nominal Residual PPO,0.0,1097,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.3694741957288935,0.013029132003169552,1.3485984802246094,0.0025473684072494507,9.136680091614835e-06,0.81,3.8000000000000003,0.0025110244750976562,0.4475,3.6589826803305946e-05,0.0,258.3786296049201,False
Nominal Residual PPO,0.0,1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.4075301196709038,0.02020401777274874,1.3670852184295654,0.009726636111736298,1.5817760868230835e-05,0.8,4.0,0.009717941284179688,0.53,3.0371806321341328e-05,0.0,242.68270274601048,False
Nominal Residual PPO,0.0,1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.6162301872407062,0.026998098715139876,1.9915422201156616,0.006012442987412214,2.6932717446470633e-05,0.7575,4.8500000000000005,0.006012439727783203,0.46,3.272396384759655e-05,0.0,185.5021501376445,False
Robust Residual PPO,0.0,1000,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.36208885039776467,0.005032726471802619,1.2977311611175537,0.0021343070548027754,4.053498741996009e-06,0.7975,4.05,0.0011992454528808594,0.6175,1.5799893480735824e-05,0.0,255.72690547148255,False
Robust Residual PPO,0.0,1001,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.36935258458749476,0.0085379669747539,1.4634742736816406,0.0006145201623439789,2.391923032973864e-07,0.8075,3.85,0.000606536865234375,0.585,2.604924254694967e-05,0.0,259.16805616249894,False
Robust Residual PPO,0.0,1002,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.46032619809670877,0.010328275972776415,1.5469764471054077,0.003980319015681744,1.1397888783903909e-06,0.77,4.6000000000000005,0.0018024444580078125,0.605,1.542421958065585e-05,0.0,223.36438663801076,False
Robust Residual PPO,0.0,1003,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5405313531167505,0.012554517488967236,1.8369406461715698,0.0022905326914042234,6.3207708080881275e-06,0.7575,4.8500000000000005,0.0012478828430175781,0.575,2.027604478490477e-05,0.0,203.8824096413665,False
Robust Residual PPO,0.0,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.611906348448558,0.014548346750715003,2.150963544845581,0.0006593945436179638,1.1107953241662472e-06,0.7525,4.95,0.0005040168762207031,0.5275,2.8158766714366553e-05,0.0,189.94252156635594,False
Robust Residual PPO,0.0,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.6034759241887085,0.011639738893203178,2.090773582458496,0.000987304258160293,1.253352365893079e-06,0.7525,4.95,0.0008132457733154297,0.5625,2.0827208596687347e-05,0.0,191.89713465903284,False
Robust Residual PPO,0.0,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.4373798125266819,0.006510183087607582,1.5522891283035278,0.0010471121640875936,5.135877358952712e-07,0.7825,4.3500000000000005,0.0008368492126464844,0.585,1.790749329714177e-05,0.0,236.01223909819464,False
Robust Residual PPO,0.0,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6409328071701641,0.01850460328605077,2.0624454021453857,0.003280704142525792,1.4421202649828047e-06,0.735,5.300000000000001,0.0015730857849121094,0.57,1.5095377601371251e-05,0.0,172.98911051342594,False
Robust Residual PPO,0.0,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5348728584326318,0.00879574388225354,1.8841649293899536,0.0006752446643076837,3.9602343804290285e-07,0.765,4.7,0.0006680488586425781,0.5625,2.0140409824962415e-05,0.0,210.7367208143108,False
Robust Residual PPO,0.0,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5559721903312049,0.01128575341811852,1.9658644199371338,0.0010656658560037613,3.7987294376762293e-07,0.76,4.800000000000001,0.00032329559326171875,0.5175,2.3973837433025332e-05,0.0,204.15086337031317,False
Robust Residual PPO,0.0,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6565407984188749,0.028627481437917057,1.988638162612915,0.00511014461517334,3.2273367196467007e-06,0.7175,5.65,0.0021772384643554688,0.5625,1.140693177087572e-05,0.0,157.68493609646146,False
Robust Residual PPO,0.0,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.4543966660206039,0.007038517485469446,1.6159745454788208,0.0006613705772906542,3.7367269101196143e-07,0.7775,4.45,0.0006580352783203125,0.57,1.90368422368688e-05,0.0,230.96378577036967,False
Robust Residual PPO,0.0,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.4644744274145245,0.006297827909542967,1.668099284172058,0.0007491513388231397,1.6996773410937749e-06,0.7775,4.45,0.0007107257843017578,0.58,1.958584397789338e-05,0.0,229.49194798554868,False
Robust Residual PPO,0.0,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.3083154022755774,0.00864882889696558,1.1964707374572754,0.003477418562397361,8.703176717972383e-06,0.8175,3.6500000000000004,0.0016307830810546875,0.645,2.153905471636338e-05,0.0,272.5062095971405,False
Robust Residual PPO,0.0,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.45017743776302355,0.01003773278125849,1.4820244312286377,0.004979375749826431,4.113896920898696e-06,0.7675,4.65,0.002132415771484375,0.6125,1.1499101349578762e-05,0.0,223.63076540022914,False
Robust Residual PPO,0.0,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.4602266895486426,0.008628148081249192,1.560097336769104,0.0032695368863642216,2.2073356831242563e-06,0.7725,4.55,0.0015687942504882812,0.6025,1.4050347833767578e-05,0.0,225.6276896931286,False
Robust Residual PPO,0.0,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.4944411898520797,0.009346414922905704,1.7116214036941528,0.0013751968508586287,8.464816346531734e-06,0.7675,4.65,0.0009455680847167969,0.575,1.8232345941458823e-05,0.0,218.18888538896016,False
Robust Residual PPO,0.0,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.2526200955837666,0.005195533554355488,0.947567343711853,0.005472839809954166,1.7900383397773112e-07,0.8275,3.45,0.0023031234741210938,0.69,1.3710200053595804e-05,0.0,287.0636801202795,False
Robust Residual PPO,0.0,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.35772302606014733,0.007686879194578751,1.2319190502166748,0.0048058535903692245,2.4577257136115804e-06,0.7925,4.15,0.0020799636840820312,0.6325,1.2755713561420345e-05,0.0,252.18385117174833,False
Robust Residual PPO,0.0,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5137601505854664,0.010808650282714728,1.7469614744186401,0.0021089825313538313,5.538043410524551e-07,0.7625,4.75,0.001194000244140625,0.58,1.768444069449648e-05,0.0,211.52136301149662,False
Robust Residual PPO,0.0,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.3147861793597741,0.004836459877534114,1.2280879020690918,0.0009228579001501203,1.0772686209747917e-06,0.815,3.7,0.0003752708435058594,0.5725,2.01296829470452e-05,0.0,272.28754313491885,False
Robust Residual PPO,0.0,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5298685932789701,0.01625289700236941,1.7430847883224487,0.005596786737442017,2.513447498131427e-06,0.7525,4.95,0.0023431777954101562,0.5975,2.0212855035390345e-05,0.0,200.23551544389287,False
Robust Residual PPO,0.0,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6872008892988986,0.021020652989736318,2.219111919403076,0.002926051151007414,1.2928138914958254e-07,0.73,5.4,0.0014591217041015625,0.5625,1.7017389747209454e-05,0.0,161.9370975276035,False
Robust Residual PPO,0.0,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5429297613957239,0.012580717899614497,1.7745285034179688,0.005056542810052633,3.338482429171563e-06,0.7525,4.95,0.00215911865234375,0.6025,1.4095583368980862e-05,0.0,199.29433591610447,False
Robust Residual PPO,0.0,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.45733709839120656,0.008821157145596042,1.629368543624878,0.0014796470059081912,8.941755368141457e-06,0.7775,4.45,0.000980377197265625,0.585,2.2046882720636815e-05,0.0,229.4377671368496,False
Robust Residual PPO,0.0,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.2081730951331943,0.001334675602444891,0.8382416367530823,0.0006147522362880409,7.750679174023389e-07,0.845,3.1,0.000553131103515625,0.635,1.118497443330915e-05,0.0,304.14811778997085,False
Robust Residual PPO,0.0,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.5110901080227996,0.008918385813095635,1.7891871929168701,0.0006226316909305751,6.053035122022266e-07,0.7675,4.65,0.0006203651428222656,0.5575,1.9292703017476723e-05,0.0,215.95982672489276,False
Robust Residual PPO,0.0,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.634997879643641,0.018909730185922617,2.038254499435425,0.002760120667517185,4.4745556806446984e-06,0.735,5.300000000000001,0.0014014244079589844,0.5625,1.4892480724378847e-05,0.0,174.2974361227121,False
Robust Residual PPO,0.0,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.23676010801742103,0.005308260766704486,0.8854032158851624,0.003496072255074978,4.619746505341027e-06,0.83,3.4000000000000004,0.0016407966613769531,0.66,1.3837361961258436e-05,0.0,290.54044177644715,False
Robust Residual PPO,0.0,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.235446493856041,0.0024141806289251933,0.9937342405319214,0.0010703200241550803,1.0137938488696818e-06,0.8425,3.1500000000000004,0.0003235340118408203,0.6375,1.456951747140543e-05,0.0,298.48932330695044,False
Robust Residual PPO,0.0,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5895323994938009,0.01801425535463313,1.9596617221832275,0.0044151414185762405,1.982884441531496e-06,0.7475,5.050000000000001,0.00194549560546875,0.5825,2.3321454925876506e-05,0.0,187.63283633312759,False
Robust Residual PPO,0.0,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.3590299227730513,0.004262740124747258,1.349510669708252,0.0034090701956301928,1.4306814364317688e-06,0.805,3.9000000000000004,0.0016150474548339844,0.655,1.903679402538422e-05,0.0,260.00219606444824,False
Robust Residual PPO,0.0,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.2531860667911289,0.008278182867556985,0.9354367256164551,0.005630167666822672,4.260205059836153e-07,0.8275,3.45,0.0023565292358398438,0.6675,1.670065089896675e-05,0.0,285.1073362556722,False
Robust Residual PPO,0.0,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.299454008814088,0.005023809702028749,1.1114614009857178,0.005129838362336159,2.294818841619417e-06,0.815,3.7,0.0021848678588867188,0.6775,1.5231912125420487e-05,0.0,273.8290349202368,False
Robust Residual PPO,0.0,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.19764334486602114,0.004295218070223802,0.8656488060951233,0.0009115415741689503,3.5623916119220667e-06,0.855,2.9000000000000004,0.00037670135498046875,0.61,1.5738451732764077e-05,0.0,308.4357504773972,False
Robust Residual PPO,0.0,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.4990081952101526,0.012277197784571835,1.6388505697250366,0.00425760867074132,6.528417543449905e-06,0.76,4.800000000000001,0.0018892288208007812,0.5975,1.4469808290478044e-05,0.0,210.96883094296035,False
Robust Residual PPO,0.0,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.49751148674756096,0.008173863628588282,1.719631552696228,0.0023038664367049932,5.871407665836159e-06,0.77,4.6000000000000005,0.0012526512145996094,0.595,1.6711136514469454e-05,0.0,218.68859020239574,False
Robust Residual PPO,0.0,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.47788993315456085,0.010344364728796776,1.63066828250885,0.0030529298819601536,5.068345217296155e-06,0.77,4.6000000000000005,0.0014958381652832031,0.595,1.7872027632386076e-05,0.0,220.8293683292523,False
Robust Residual PPO,0.0,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.48081448101217744,0.010547755609910447,1.7404528856277466,0.0016315639950335026,3.104420329691493e-06,0.7775,4.45,0.0010356903076171875,0.5825,2.5850739829027327e-05,0.0,225.152677140016,False
Robust Residual PPO,0.0,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.20095575446950703,0.0037751464653861867,0.7710025310516357,0.0026833745650947094,8.881178473529872e-06,0.8425,3.1500000000000004,0.0013728141784667969,0.665,1.1101154020652903e-05,0.0,302.6547909996374,False
Robust Residual PPO,0.0,1040,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.2622953264649416,0.0037673248937123917,0.9909124374389648,0.003740574698895216,2.4695152660569875e-06,0.825,3.5,0.0017223358154296875,0.6725,1.3577373850751738e-05,0.0,285.1166629901939,False
Robust Residual PPO,0.0,1041,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.21114743116308202,0.006229606407333757,0.7842358350753784,0.004886333830654621,2.206178123742575e-06,0.8375,3.25,0.0021028518676757812,0.675,1.250719052599627e-05,0.0,297.2997585783824,False
Robust Residual PPO,0.0,1042,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.45206788870147996,0.00901621587765626,1.5555634498596191,0.0028325526509433985,4.0849863580660895e-06,0.775,4.5,0.0014252662658691406,0.6,1.6882725242478728e-05,0.0,228.25284835177862,False
Robust Residual PPO,0.0,1043,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5590976762690245,0.01329157392454955,1.9551254510879517,0.0016608439618721604,2.0963616407243535e-06,0.76,4.800000000000001,0.0010461807250976562,0.5675,2.573083742727801e-05,0.0,202.32288897780867,False
Robust Residual PPO,0.0,1044,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.6006689028373543,0.011263134091466755,2.1215574741363525,0.0011693212436512113,1.8644169585968484e-06,0.755,4.9,0.0002856254577636719,0.5175,2.2894645586460208e-05,0.0,194.17862724634404,False
Robust Residual PPO,0.0,1045,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.23487319503934184,0.006065525177655233,0.8887603282928467,0.003793468000367284,1.2400657851685537e-06,0.8325,3.35,0.0017423629760742188,0.6625,1.5383349505200292e-05,0.0,291.5817695700409,False
Robust Residual PPO,0.0,1046,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.6328390684788566,0.01794034897034799,2.0384159088134766,0.0033606209326535463,3.3700459880492417e-06,0.7375,5.25,0.0015974044799804688,0.5725,1.5024161094028701e-05,0.0,175.63347722478088,False
Robust Residual PPO,0.0,1047,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3324943050454963,0.004860337796754766,1.2247850894927979,0.00122706382535398,5.543700353882741e-06,0.805,3.9000000000000004,0.0008969306945800781,0.61,1.7767987904862354e-05,0.0,264.4403499179632,False
Robust Residual PPO,0.0,1048,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.3401349022773446,0.00994801693550305,1.2417165040969849,0.005268498789519072,8.049721600400517e-07,0.805,3.9000000000000004,0.0022344589233398438,0.645,1.9833672330921267e-05,0.0,260.463633874092,False
Robust Residual PPO,0.0,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5326855123954711,0.0135601511481722,1.722305417060852,0.004180165007710457,4.531239483185345e-06,0.7525,4.95,0.0018658638000488281,0.59,1.2815775638759267e-05,0.0,201.21264006069998,False
Robust Residual PPO,0.0,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4314566020305514,0.011208875049940371,1.4281262159347534,0.005626343656331301,4.234216703480342e-06,0.7725,4.55,0.0023517608642578125,0.6175,1.4552616100610921e-05,0.0,228.25131405678576,False
Robust Residual PPO,0.0,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.2578476999845918,0.004939438422028166,1.051550030708313,0.0006210179999470711,2.6836594315682305e-06,0.8325,3.35,0.0006189346313476562,0.6125,1.850473877572353e-05,0.0,289.2961048504386,False
Robust Residual PPO,0.0,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.47285554029236637,0.00862159754126436,1.6355236768722534,0.0017779592890292406,2.0594607121893205e-06,0.7725,4.55,0.0010848045349121094,0.585,1.7096290793569326e-05,0.0,224.20506584082278,False
Robust Residual PPO,0.0,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.2428958662273323,0.006723426770570057,0.9030110836029053,0.004518690053373575,1.4122744573796808e-07,0.83,3.4000000000000004,0.0019817352294921875,0.665,1.557779314026285e-05,0.0,288.69829850766087,False
