method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward
PD+FF,0.0,1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.636383621222861,0.08618996653210163,1.9913185834884644,0.0003134555008728057,0.00014679772721137851,0.6675,6.65,0.0,0.0,1.1412693031831308e-05,0.0,132.69112580076907
Residual PPO,0.0,1000,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.3612095665501576,0.013683193356569064,1.2965424060821533,0.005001693498343229,1.3944091733719688e-05,0.8125,3.75,0.005000114440917969,0.505,3.379302830571665e-05,0.0,259.9993637975407
Residual PPO,0.0,1001,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.3760833371911697,0.016620411467153002,1.4634742736816406,0.0019275072263553739,1.6550966392969713e-05,0.81,3.8000000000000003,0.0018596649169921875,0.4125,4.318963358177512e-05,0.0,256.1891897431613
Residual PPO,0.0,1002,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.4624569899563298,0.02143478039041708,1.5500004291534424,0.007963348180055618,2.4469538402627222e-05,0.7875,4.25,0.007960319519042969,0.5075,3.21958141391968e-05,0.0,227.91166899013504
Residual PPO,0.0,1003,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5438386014875692,0.023328004221357272,1.8390741348266602,0.005236085969954729,2.6381725547253154e-05,0.7725,4.55,0.005235195159912109,0.4625,3.670249845655411e-05,0.0,207.31395074910705
Residual PPO,0.0,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.6163114995931639,0.024074100971503774,2.150963544845581,0.0014178375713527203,2.4515633413102478e-05,0.7625,4.75,0.0012950897216796875,0.3375,4.4138096057378147e-05,0.0,191.08349627897863
Residual PPO,0.0,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.602458150752614,0.020859227249441774,2.090625047683716,0.0029817847535014153,2.1567355361185037e-05,0.7675,4.65,0.0029582977294921875,0.43,3.913275566684782e-05,0.0,196.20108799596605
Residual PPO,0.0,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.43632839985692107,0.015342537030091408,1.5514538288116455,0.0031171035952866077,1.1388018720026594e-05,0.795,4.1000000000000005,0.0030965805053710938,0.4525,3.615180466948677e-05,0.0,239.52566942113586
Residual PPO,0.0,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.639272329207733,0.028452311478134054,2.0610768795013428,0.00684319855645299,2.6273884941474535e-05,0.755,4.9,0.006842613220214844,0.47,3.290406170896699e-05,0.0,179.26265936777395
Residual PPO,0.0,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5335387922239125,0.017587458260093943,1.8834666013717651,0.002247939119115472,1.3434510037768632e-05,0.7775,4.45,0.0021986961364746094,0.415,3.8538380318687577e-05,0.0,214.28936454503875
Residual PPO,0.0,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5579289327199792,0.019593172796348646,1.9666138887405396,0.0007689861813560128,1.8362397895543836e-05,0.77,4.6000000000000005,0.0003190040588378906,0.2275,4.177825498661061e-05,0.0,206.28245329694454
Residual PPO,0.0,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6557147704746803,0.03814190542191486,1.9881092309951782,0.00969989225268364,4.745781552628614e-05,0.74,5.2,0.009691238403320312,0.4725,2.869144137685064e-05,0.0,164.7495236318369
Residual PPO,0.0,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.45351419651851005,0.015551381617374729,1.6155236959457397,0.0021974556148052216,1.2921393135911785e-05,0.79,4.2,0.0021457672119140625,0.4175,3.744530796841603e-05,0.0,234.55191526294527
Residual PPO,0.0,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.463281165026422,0.015351935720208347,1.6671758890151978,0.0024710961151868105,1.3396152098721359e-05,0.7925,4.15,0.0024318695068359375,0.4375,3.762917657094962e-05,0.0,233.94531953723305
Residual PPO,0.0,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.3158614603824914,0.015486035028494724,1.1964707374572754,0.0071718767285346985,2.0352317733340897e-05,0.8175,3.6500000000000004,0.007170677185058594,0.5375,4.797574726555492e-05,0.0,268.49429491738664
Residual PPO,0.0,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.44937043517983744,0.021657643846899416,1.4806573390960693,0.009526695124804974,3.117717642453499e-05,0.79,4.2,0.009518623352050781,0.5225,2.8957786616225076e-05,0.0,230.5157233365461
Residual PPO,0.0,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.4592255012025719,0.01915055645009371,1.5589067935943604,0.006839871406555176,1.858260111475829e-05,0.79,4.2,0.006839275360107422,0.5025,3.176390257426672e-05,0.0,230.80010414715863
Residual PPO,0.0,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.49482224578775713,0.018821691029434946,1.7121773958206177,0.0036991529632359743,2.37389267567778e-05,0.7825,4.3500000000000005,0.003688335418701172,0.45,3.61181014158881e-05,0.0,222.42609751015348
Residual PPO,0.0,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.25498970475691984,0.01284474221072207,0.9478725790977478,0.010344062931835651,7.2557045314169955e-06,0.8425,3.1500000000000004,0.010333061218261719,0.6025,2.99068269153022e-05,0.0,289.29779459431927
Residual PPO,0.0,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.3585906440022958,0.017075959334439558,1.2328956127166748,0.009289258159697056,1.357173914584564e-05,0.8125,3.75,0.009282112121582031,0.54,3.0020571858631074e-05,0.0,257.86163563289193
Residual PPO,0.0,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5148280684656397,0.02096084951867998,1.748307704925537,0.004948955029249191,1.822301965148654e-05,0.7775,4.45,0.004947185516357422,0.465,3.525796714085987e-05,0.0,215.53915945659907
Residual PPO,0.0,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.319119361798938,0.01222703075551813,1.2291920185089111,0.000903709908016026,1.3788575415674131e-05,0.825,3.5,0.0006151199340820312,0.33,3.7560317634568556e-05,0.0,273.64321795349304
Residual PPO,0.0,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5359554323992696,0.02965970171279438,1.7444440126419067,0.010492485947906971,3.0480723580694757e-05,0.7675,4.65,0.010480880737304688,0.505,3.482867424302613e-05,0.0,202.50735871727744
Residual PPO,0.0,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6856614998964229,0.029940199147362852,2.218454360961914,0.006273310631513596,2.497606328688562e-05,0.7475,5.050000000000001,0.0062732696533203125,0.46,3.501401607418453e-05,0.0,167.18609746618944
Residual PPO,0.0,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5421852511930904,0.02607387677191626,1.7737066745758057,0.00964532233774662,3.221473525627516e-05,0.7725,4.55,0.009636878967285156,0.5125,3.101288991504753e-05,0.0,204.84807693641926
Residual PPO,0.0,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4610966797741957,0.018551961620146364,1.631180763244629,0.003881096839904785,2.3821952709113248e-05,0.7925,4.15,0.003872394561767578,0.4575,3.8642499517637953e-05,0.0,232.7596933817429
Residual PPO,0.0,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.20762118218142367,0.007234308348121746,0.8374007940292358,0.001686630304902792,5.382567451306386e-06,0.8575,2.85,0.0015974044799804688,0.4675,3.6361616692333016e-05,0.0,307.6098173454345
Residual PPO,0.0,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.509953556653324,0.01727477500172671,1.788628101348877,0.0020020385272800922,1.5804791473783553e-05,0.78,4.4,0.0019388198852539062,0.4,3.7808728070422176e-05,0.0,219.63868166285107
Residual PPO,0.0,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6339989595425122,0.028007719825647155,2.037653923034668,0.005995755549520254,2.9756920412182808e-05,0.7525,4.95,0.005995750427246094,0.4575,3.27447717083837e-05,0.0,179.67170893802458
Residual PPO,0.0,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.23994916693895374,0.011350352446504218,0.8892406821250916,0.007213898003101349,1.2916766536363866e-05,0.8475,3.0500000000000003,0.007212638854980469,0.5575,3.6491334304203955e-05,0.0,294.9285432877692
Residual PPO,0.0,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.23715332595249355,0.008169655058761046,0.9937342405319214,0.0007768401992507279,3.2304915293934755e-06,0.8575,2.85,0.00034046173095703125,0.3525,3.674378597434332e-05,0.0,302.4008520692159
Residual PPO,0.0,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5955281522002314,0.031078558350822964,1.9598075151443481,0.008641497232019901,3.102056143688969e-05,0.7625,4.75,0.008636474609375,0.485,3.807864858859114e-05,0.0,189.93411208663127
Residual PPO,0.0,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.36069608613804366,0.014625694541133258,1.349510669708252,0.0070791481994092464,1.0611074685584754e-05,0.8225,3.5500000000000003,0.0070781707763671875,0.5575,3.718185160182717e-05,0.0,263.5714123039674
Residual PPO,0.0,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.26024492422186873,0.01449673767591098,0.9415234923362732,0.010577704757452011,1.2755440366163384e-05,0.8325,3.35,0.010565757751464844,0.575,3.376680796471618e-05,0.0,283.3675646528552
Residual PPO,0.0,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.30142455224302767,0.01404701410006488,1.111611008644104,0.009787026792764664,1.764213084243238e-05,0.8325,3.35,0.009778022766113281,0.5875,3.062750376871184e-05,0.0,277.1402848393554
Residual PPO,0.0,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.20482997411697815,0.009737574264769667,0.8656488060951233,0.0009202964720316231,1.0575606211205013e-05,0.8525,2.95,0.0006427764892578125,0.3625,4.088414020888503e-05,0.0,304.0723398128063
Residual PPO,0.0,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.5005165022576762,0.02403917001419142,1.6411229372024536,0.008398514240980148,2.8070231564925052e-05,0.7775,4.45,0.008394241333007812,0.5,3.129054166415558e-05,0.0,215.63828291877954
Residual PPO,0.0,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.49636031526192276,0.01874446498900065,1.7183763980865479,0.005269885063171387,2.006366958084982e-05,0.785,4.3,0.005269050598144531,0.4875,3.439545554681501e-05,0.0,222.8572546139213
Residual PPO,0.0,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.48075794834040486,0.021110840268792567,1.6335798501968384,0.006482794415205717,2.308582406840287e-05,0.785,4.3,0.006482601165771484,0.49,3.450655534941406e-05,0.0,224.30279398381023
Residual PPO,0.0,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.4864528418480248,0.02071700329344498,1.7404906749725342,0.004146654158830643,1.9305562091176398e-05,0.79,4.2,0.004140377044677734,0.4575,4.174105140315877e-05,0.0,226.6839415655979
Residual PPO,0.0,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.20191070644222361,0.00906906304770791,0.7714503407478333,0.005900407675653696,1.5028687812446151e-05,0.86,2.8000000000000003,0.005900382995605469,0.56,3.2832484349579534e-05,0.0,307.5968201233497
Residual PPO,0.0,1040,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.2632780248036639,0.011347396112603342,0.990514874458313,0.007605741731822491,1.2641932698898017e-05,0.845,3.1,0.007603645324707031,0.5775,3.1894463538741946e-05,0.0,290.15992505833293
Residual PPO,0.0,1041,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.21441344266458162,0.011732561049900943,0.7885604500770569,0.009408990852534771,1.696733852440957e-05,0.855,2.9000000000000004,0.009401321411132812,0.5825,3.1340534637126076e-05,0.0,301.5357090355993
Residual PPO,0.0,1042,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.4538705144520529,0.019265359463827302,1.5576238632202148,0.00613022455945611,2.076398959616199e-05,0.7925,4.15,0.006130218505859375,0.4925,3.403717664505661e-05,0.0,232.99787833732668
Residual PPO,0.0,1043,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5642242312306405,0.02418181575516368,1.9551773071289062,0.004192560911178589,2.1603709683404304e-05,0.7725,4.55,0.0041866302490234375,0.4425,4.1297096564714376e-05,0.0,204.0790812916677
Residual PPO,0.0,1044,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.5992311773346443,0.018117617869650497,2.121452808380127,0.0007362143369391561,1.5542596884188242e-05,0.7675,4.65,0.00012683868408203125,0.1625,4.17519984236536e-05,0.0,198.1501490596846
Residual PPO,0.0,1045,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.24043115399796006,0.011921353391011077,0.8941770792007446,0.00768606411293149,1.370856352878036e-05,0.8475,3.0500000000000003,0.007683753967285156,0.5625,3.649918588009959e-05,0.0,294.3983458600705
Residual PPO,0.0,1046,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.6311998971918823,0.028130668007809233,2.037029266357422,0.006969756912440062,2.7617479645414278e-05,0.755,4.9,0.006968975067138672,0.4725,3.281732084238274e-05,0.0,180.88837790351874
Residual PPO,0.0,1047,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3337308119945226,0.012694326551904628,1.2259840965270996,0.0034499196335673332,1.4883230505802203e-05,0.82,3.6,0.0034356117248535156,0.4775,3.5811656117711357e-05,0.0,268.4623702919447
Residual PPO,0.0,1048,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.34747291233635924,0.017993744415479185,1.2431679964065552,0.010012884624302387,1.3787170246359892e-05,0.81,3.8000000000000003,0.010003089904785156,0.55,3.5336851168993315e-05,0.0,258.42966622110947
Residual PPO,0.0,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5319633190981956,0.025200750546482683,1.7216302156448364,0.008279870264232159,2.606411544547882e-05,0.77,4.6000000000000005,0.008275985717773438,0.495,3.0216945008146517e-05,0.0,206.28255975975802
Residual PPO,0.0,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4350987949909772,0.022915423569298713,1.4333502054214478,0.010547056794166565,2.5346645998070017e-05,0.7925,4.15,0.010535240173339844,0.5275,3.057906698571861e-05,0.0,233.27467195761022
Residual PPO,0.0,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.26431789598665983,0.011323736010086446,1.0516074895858765,0.0020110695622861385,1.1554316188266966e-05,0.8425,3.1500000000000004,0.0019488334655761719,0.445,3.847891277523341e-05,0.0,289.8834395844236
Residual PPO,0.0,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.47278937412101474,0.01822258956072124,1.6356801986694336,0.004399011377245188,1.7068179658963345e-05,0.7875,4.25,0.00439453125,0.4675,3.500355629865137e-05,0.0,228.4833905197184
Residual PPO,0.0,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.24837136511232671,0.012827897806415344,0.9092598557472229,0.00884433463215828,1.0709512025641743e-05,0.845,3.1,0.008838653564453125,0.5675,3.602297896169558e-05,0.0,291.4608720369109
Residual PPO,0.0,1054,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6391269523722567,0.025665367410665187,2.1031830310821533,0.005099654197692871,2.1521114831557497e-05,0.755,4.9,0.0050983428955078125,0.4525,3.4842045009373584e-05,0.0,181.11391696265878
Residual PPO,0.0,1055,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.30623254200904976,0.014682528492291753,1.1733254194259644,0.006228003650903702,1.1947429811698385e-05,0.8225,3.5500000000000003,0.006227970123291016,0.53,4.8552763752444716e-05,0.0,272.62878947101234
Residual PPO,0.0,1056,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.24839963371075557,0.011969814042201227,0.9910121560096741,0.004886659327894449,1.3843806300428696e-05,0.835,3.3000000000000003,0.0048847198486328125,0.5275,4.155719531887033e-05,0.0,288.43504476795994
Residual PPO,0.0,1057,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.4056414251949154,0.014901214510826044,1.4497898817062378,0.003426517592743039,1.451965727028437e-05,0.8025,3.95,0.0034117698669433594,0.4625,3.6218528421756396e-05,0.0,248.06685990886766
Residual PPO,0.0,1058,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6312327945422812,0.028171992083940094,2.0965728759765625,0.0050116428174078465,3.0444767617154866e-05,0.7575,4.8500000000000005,0.005010128021240234,0.4425,3.878830176314311e-05,0.0,183.26370178394848
Residual PPO,0.0,1059,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.3972665547553616,0.01607345279703411,1.4192335605621338,0.0045724413357675076,2.0310902982600965e-05,0.805,3.9000000000000004,0.004569053649902344,0.485,3.670670631421528e-05,0.0,249.80505215838778
Residual PPO,0.0,1060,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.26284900479481216,0.01466824881713187,1.0047281980514526,0.009829203598201275,2.043063796008937e-05,0.825,3.5,0.009819984436035156,0.5775,3.732412776730269e-05,0.0,279.9767464171008
Residual PPO,0.0,1061,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.3013930974848205,0.010866858555503244,1.1258193254470825,0.0031151194125413895,9.97618099063402e-06,0.8275,3.45,0.0030946731567382812,0.4825,3.347654478184428e-05,0.0,277.92627567313133
Residual PPO,0.0,1062,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.35277911145896823,0.016931326091073576,1.2664623260498047,0.00814889743924141,2.018787563429214e-05,0.815,3.7,0.008145332336425781,0.535,3.5991819854898124e-05,0.0,260.37348492757474
Residual PPO,0.0,1063,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.20013959660225067,0.007652668965820275,0.8364686965942383,0.003128601238131523,7.544506388512673e-06,0.87,2.6,0.003108501434326172,0.5575,2.8332744215739333e-05,0.0,312.8787578922906
Residual PPO,0.0,1064,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.46044632617698633,0.0160682424018262,1.6486083269119263,0.0014716737205162644,1.713128949631937e-05,0.79,4.2,0.0013566017150878906,0.3725,3.937202904948977e-05,0.0,233.23643526106466
Residual PPO,0.0,1065,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.21397964609101167,0.012054306622598569,0.8157080411911011,0.009028063155710697,1.0082629160024226e-05,0.845,3.1,0.009021759033203125,0.5825,3.3628060835625936e-05,0.0,297.2607645409345
Residual PPO,0.0,1066,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.3826971067691743,0.011865431729007126,1.4330849647521973,0.000734869041480124,1.1166843250975944e-05,0.8075,3.85,7.677078247070312e-05,0.1475,3.8107779772249015e-05,0.0,255.95219584745618
Residual PPO,0.0,1067,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.2591376777732632,0.010138627777414809,1.0992552042007446,0.0007733528036624193,1.1462875590950716e-06,0.84,3.2,0.0,0.0,3.2689480385506126e-05,0.0,290.51496525529353
Residual PPO,0.0,1068,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.23579704700982537,0.008046532473021792,0.9600626230239868,0.0017451985040679574,7.235290468088351e-06,0.855,2.9000000000000004,0.0016617774963378906,0.4775,3.756290731543538e-05,0.0,301.52998027733287
Residual PPO,0.0,1069,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.23335675295129105,0.009373721224410306,0.9901279211044312,0.0016481367638334632,4.902690307062585e-06,0.845,3.1,0.0015549659729003906,0.5275,2.910429226948647e-05,0.0,296.686411649147
Residual PPO,0.0,1070,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.5262418514637517,0.016609590425489342,1.9316902160644531,0.001065391581505537,1.434242949471809e-05,0.785,4.3,0.0008563995361328125,0.35,4.268900306333236e-05,0.0,219.79367022787642
Residual PPO,0.0,1071,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.5082069159465077,0.01675522460377925,1.8231765031814575,0.0024014052469283342,1.6636220607324503e-05,0.785,4.3,0.0023593902587890625,0.43,3.89685460777351e-05,0.0,222.41797325047972
