method,seed,delay_steps,delay_seconds,delay_ms,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,final_error,final_relative_speed,stable_ratio,capture_time,settling_time,forward_overshoot,meaningful_ahead_ratio,command_smoothness,max_command_change
Direct PPO,1064,4,0.2,200.0,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,False,0.4430420398712158,0.03427869454026222,0.021090781316161156,0.06723730266094208,0.285,nan,19.85,0.16357839107513428,0.0525,0.07388922572135925,0.7457426190376282
Direct PPO,1065,4,0.2,200.0,-0.5033138990402222,-0.5932050347328186,0.453745573759079,False,0.18668562173843384,0.032618630677461624,0.02901049144566059,0.18151730298995972,0.3,nan,nan,0.024697184562683105,0.0,0.07433222234249115,0.6904721856117249
Direct PPO,1066,4,0.2,200.0,-1.3762075901031494,0.32575497031211853,0.20805609226226807,False,0.35955867171287537,0.034805700182914734,0.048755399882793427,0.13470777869224548,0.285,nan,nan,0.18632471561431885,0.0575,0.07684102654457092,0.7157015800476074
Direct PPO,1067,4,0.2,200.0,-0.6176835894584656,0.9055254459381104,0.20151829719543457,False,0.2286030650138855,0.032815173268318176,0.050538111478090286,0.09223471581935883,0.2775,nan,19.950000000000003,0.13391754031181335,0.0475,0.08108608424663544,0.6219391822814941
Direct PPO,1068,4,0.2,200.0,-0.7787961959838867,0.5352519750595093,0.25048118829727173,False,0.21274594962596893,0.034569669514894485,0.04336166009306908,0.18908953666687012,0.2875,nan,nan,0.13383424282073975,0.045,0.07966508716344833,0.8060360550880432
Direct PPO,1069,4,0.2,200.0,-0.5076419115066528,0.8446078896522522,0.24751581251621246,False,0.2048378437757492,0.03292432054877281,0.044924307614564896,0.15887708961963654,0.305,nan,nan,0.10487830638885498,0.0375,0.08259721100330353,0.6419045329093933
Direct PPO,1070,4,0.2,200.0,-1.6644020080566406,0.9533751606941223,0.22921264171600342,False,0.49339643120765686,0.03442104905843735,0.02302420884370804,0.016730740666389465,0.285,nan,19.85,0.16376280784606934,0.055,0.07499394565820694,0.5883600115776062
Direct PPO,1071,4,0.2,200.0,-1.6379417181015015,0.7469041347503662,0.26974478363990784,False,0.4822276830673218,0.034413788467645645,0.023487329483032227,0.023104313760995865,0.2675,nan,19.85,0.1441948413848877,0.05,0.07362161576747894,0.6820679306983948
Direct PPO,1072,4,0.2,200.0,-1.22187077999115,0.3675197660923004,0.4661308228969574,False,0.3995179235935211,0.03281301259994507,0.026117216795682907,0.09237159043550491,0.2725,nan,19.950000000000003,0.02081918716430664,0.0,0.069635309278965,0.5735991597175598
Direct PPO,1073,4,0.2,200.0,-1.5133368968963623,0.8512749075889587,0.3800120949745178,False,0.49092790484428406,0.03223671019077301,0.042835209518671036,0.09879761934280396,0.2875,nan,19.8,0.054379940032958984,0.01,0.07170318812131882,0.5611667633056641
Direct PPO,1074,4,0.2,200.0,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,False,0.16879044473171234,0.03367560729384422,0.04085578769445419,0.2080552875995636,0.29,nan,nan,0.00035762786865234375,0.0,0.07282037287950516,0.4715535044670105
Direct PPO,1075,4,0.2,200.0,-0.8189709782600403,0.9466501474380493,0.23914383351802826,False,0.27473685145378113,0.03494846820831299,0.049288250505924225,0.1348705142736435,0.295,nan,nan,0.1267215609550476,0.0425,0.07862009853124619,0.5569191575050354
Direct PPO,1076,4,0.2,200.0,-1.445397138595581,-0.562984049320221,0.45283621549606323,False,0.48197925090789795,0.031136009842157364,0.017869774252176285,0.17571404576301575,0.255,nan,nan,0.02234935760498047,0.0,0.06600211560726166,0.6600478291511536
Direct PPO,1077,4,0.2,200.0,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,False,0.23115430772304535,0.03347592428326607,0.02230016700923443,0.08825591951608658,0.3175,nan,19.950000000000003,0.06312769651412964,0.02,0.07882019877433777,0.5724008679389954
Direct PPO,1078,4,0.2,200.0,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,False,0.2001296579837799,0.03514796867966652,0.053198665380477905,0.0014504155842587352,0.3,nan,19.900000000000002,0.12259972095489502,0.0425,0.08076702803373337,0.7295763492584229
Direct PPO,1079,4,0.2,200.0,-0.5874135494232178,0.8651593327522278,0.4896434247493744,False,0.25551632046699524,0.03362158313393593,0.02870897762477398,0.09906579554080963,0.2925,nan,19.8,0.004378557205200195,0.0,0.07188726216554642,0.4763677716255188
Direct PPO,1080,4,0.2,200.0,-0.6397119164466858,0.7102972865104675,0.367546945810318,False,0.22036707401275635,0.03263913094997406,0.025226933881640434,0.06548206508159637,0.305,nan,19.950000000000003,0.0634886622428894,0.0175,0.07872837036848068,0.7128263115882874
Direct PPO,1081,4,0.2,200.0,-1.3320256471633911,0.8601993322372437,0.3006768822669983,False,0.405043363571167,0.03371107578277588,0.0307715255767107,0.2019631266593933,0.2825,nan,nan,0.11453068256378174,0.04,0.07226226478815079,0.5787860751152039
Direct PPO,1082,4,0.2,200.0,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,False,0.25714072585105896,0.03153982385993004,0.01763993874192238,0.17686550319194794,0.2725,nan,nan,0.10744762420654297,0.0375,0.07603487372398376,0.5667438507080078
Direct PPO,1083,4,0.2,200.0,-1.3940625190734863,0.6289385557174683,0.21643398702144623,False,0.3811595141887665,0.035818491131067276,0.020367465913295746,0.07581155002117157,0.275,nan,19.8,0.185175359249115,0.0575,0.07423055917024612,0.7561495304107666
Direct PPO,1084,4,0.2,200.0,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,False,0.2763836085796356,0.03416215255856514,0.05037829279899597,0.046349041163921356,0.285,nan,19.900000000000002,0.05485820770263672,0.01,0.07407990097999573,0.6605275869369507
Direct PPO,1085,4,0.2,200.0,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,False,0.2083902806043625,0.03229773789644241,0.02707821875810623,0.07337059825658798,0.29,nan,19.85,0.04885530471801758,0.0,0.07627665251493454,0.7612306475639343
Direct PPO,1086,4,0.2,200.0,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,False,0.25891679525375366,0.03358057886362076,0.012324856594204903,0.2165851891040802,0.3,nan,nan,0.014909863471984863,0.0,0.07383819669485092,0.5982580184936523
Direct PPO,1087,4,0.2,200.0,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,False,0.396106094121933,0.034268543124198914,0.05054379254579544,0.030522868037223816,0.27,nan,19.85,0.10467541217803955,0.0375,0.07362822443246841,0.6128818988800049
Direct PPO,1088,4,0.2,200.0,-1.148199200630188,-0.9221230149269104,0.4605681300163269,False,0.40951627492904663,0.032455116510391235,0.027005529031157494,0.1522473245859146,0.29,nan,nan,0.015233755111694336,0.0,0.06894632428884506,0.65714031457901
Direct PPO,1089,4,0.2,200.0,-1.8535881042480469,0.5890284776687622,0.37915652990341187,False,0.6000727415084839,0.03368830308318138,0.04008433222770691,0.12690922617912292,0.2575,nan,nan,0.06853866577148438,0.0225,0.06678822636604309,0.642150342464447
Direct PPO,1090,4,0.2,200.0,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,False,0.28536108136177063,0.03419621288776398,0.024232834577560425,0.017122352495789528,0.2825,nan,19.900000000000002,0.11608481407165527,0.04,0.07589524984359741,0.6789987087249756
Direct PPO,1091,4,0.2,200.0,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,False,0.6074765920639038,0.032069992274045944,0.0139005733653903,0.20716942846775055,0.255,nan,nan,0.07666492462158203,0.0275,0.06531956791877747,0.6492660045623779
Direct PPO,1092,4,0.2,200.0,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,False,0.6011481881141663,0.03366304934024811,0.051349423825740814,0.03293456509709358,0.2525,nan,19.85,0.10965406894683838,0.04,0.06956616044044495,0.6666170954704285
Direct PPO,1093,4,0.2,200.0,-0.8791002631187439,0.07968070358037949,0.43002596497535706,False,0.2628892660140991,0.03347014635801315,0.04541255533695221,0.07736733555793762,0.2975,nan,19.85,0.01910686492919922,0.0,0.07363591343164444,0.4966285824775696
Direct PPO,1094,4,0.2,200.0,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,False,0.2455790638923645,0.034665197134017944,0.018591338768601418,0.16129198670387268,0.2925,nan,nan,0.16078168153762817,0.0525,0.0769292563199997,0.685721218585968
Direct PPO,1095,4,0.2,200.0,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,False,0.3649643361568451,0.03383543714880943,0.04904093220829964,0.05336932837963104,0.3,nan,19.85,0.13146471977233887,0.045,0.07377786189317703,0.6593834757804871
Direct PPO,1096,4,0.2,200.0,-0.5565752387046814,0.7886120080947876,0.27283963561058044,False,0.20388129353523254,0.03277778998017311,0.045810502022504807,0.15190815925598145,0.3,nan,nan,0.0939982533454895,0.0325,0.08181070536375046,0.6441699266433716
Direct PPO,1097,4,0.2,200.0,-1.3080552816390991,0.037033263593912125,0.27344202995300293,False,0.3522859513759613,0.03485717996954918,0.05126073583960533,0.012495030649006367,0.29,nan,19.900000000000002,0.13665670156478882,0.0475,0.0755804106593132,0.683808445930481
Direct PPO,1098,4,0.2,200.0,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,False,0.39936721324920654,0.03369288519024849,0.027414483949542046,0.1823616474866867,0.255,nan,nan,0.020355224609375,0.0,0.06600651144981384,0.5969523191452026
Direct PPO,1099,4,0.2,200.0,-1.9130916595458984,0.09447009861469269,0.36984628438949585,False,0.6088849306106567,0.03054208680987358,0.04253227263689041,0.1844601035118103,0.24,nan,nan,0.07194280624389648,0.0225,0.06754742562770844,0.6424075961112976
Residual PPO,1000,4,0.2,200.0,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.3555943965911865,0.009371309541165829,0.005016415845602751,6.544628831761656e-06,0.815,3.7,3.7,0.005014896392822266,0.0,5.971768405288458e-05,0.07013233751058578
Residual PPO,1001,4,0.2,200.0,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.3675324320793152,0.010395570658147335,0.0019433399429544806,8.517543392372318e-06,0.825,3.5,3.5,0.0018763542175292969,0.0,6.887998461024836e-05,0.07171661406755447
Residual PPO,1002,4,0.2,200.0,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.4590729773044586,0.015624189749360085,0.007983442395925522,1.3513985322788358e-05,0.79,4.2,4.2,0.0079803466796875,0.0,5.772446093033068e-05,0.07114209234714508
Residual PPO,1003,4,0.2,200.0,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5393449664115906,0.016365882009267807,0.005260354373604059,1.3484828741638921e-05,0.7775,4.45,4.45,0.005259513854980469,0.0,6.285351992119104e-05,0.0695723295211792
Residual PPO,1004,4,0.2,200.0,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.6098009943962097,0.015990562736988068,0.001438822946511209,1.281917684536893e-05,0.7675,4.65,4.65,0.0013189315795898438,0.0,7.110193109838292e-05,0.07158117741346359
Residual PPO,1005,4,0.2,200.0,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.5964100956916809,0.013678081333637238,0.0030002803541719913,1.1995865861536004e-05,0.7725,4.55,4.55,0.0029773712158203125,0.0,6.53981405775994e-05,0.06901662051677704
Residual PPO,1006,4,0.2,200.0,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.4305184483528137,0.010082518681883812,0.003132943995296955,3.379198460606858e-06,0.7975,4.05,4.05,0.00311279296875,0.0,6.257835048018023e-05,0.07021228224039078
Residual PPO,1007,4,0.2,200.0,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6357570886611938,0.019945845007896423,0.006872817873954773,1.2214667549415026e-05,0.755,4.9,4.9,0.0068721771240234375,0.0,5.8774385252036154e-05,0.06767915189266205
Residual PPO,1008,4,0.2,200.0,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5273342728614807,0.011419141665101051,0.002263678004965186,5.109495759825222e-06,0.7825,4.3500000000000005,4.3500000000000005,0.0022153854370117188,0.0,6.4899206336122e-05,0.07016799598932266
Residual PPO,1009,4,0.2,200.0,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5515655875205994,0.012947198003530502,0.0007763030589558184,7.601165634696372e-06,0.775,4.5,4.5,0.00034046173095703125,0.0,6.862472946522757e-05,0.07021324336528778
Residual PPO,1010,4,0.2,200.0,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6541048288345337,0.02807711623609066,0.009738204069435596,2.8429019948816858e-05,0.74,5.2,5.2,0.009729385375976562,0.0,5.363561285776086e-05,0.06837887316942215
Residual PPO,1011,4,0.2,200.0,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.4474221169948578,0.010134394280612469,0.0022128124255687,4.8451797738380264e-06,0.795,4.1000000000000005,4.1000000000000005,0.0021619796752929688,0.0,6.398691766662523e-05,0.06884662806987762
Residual PPO,1012,4,0.2,200.0,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.4565369784832001,0.009718772955238819,0.0024856608361005783,5.893962224945426e-06,0.795,4.1000000000000005,4.1000000000000005,0.0024471282958984375,0.0,6.417281110771e-05,0.0676305815577507
Residual PPO,1013,4,0.2,200.0,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.30842325091362,0.01064565684646368,0.007188110146671534,1.2102430446248036e-05,0.8325,3.35,3.35,0.0071868896484375,0.0,6.841168215032667e-05,0.06985042989253998
Residual PPO,1014,4,0.2,200.0,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.44687679409980774,0.01636577770113945,0.009554458782076836,1.7976986782741733e-05,0.79,4.2,4.2,0.009546279907226562,0.0,5.3943957027513534e-05,0.06884713470935822
Residual PPO,1015,4,0.2,200.0,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.45562729239463806,0.01368967816233635,0.006860889028757811,8.055752005020622e-06,0.7925,4.15,4.15,0.006860256195068359,0.0,5.742007851949893e-05,0.07020527124404907
Residual PPO,1016,4,0.2,200.0,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.4900161027908325,0.012804525904357433,0.0037194134201854467,1.3648751519212965e-05,0.785,4.3,4.3,0.0037088394165039062,0.0,6.245047552511096e-05,0.07158142328262329
Residual PPO,1017,4,0.2,200.0,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.2495267689228058,0.010364597663283348,0.010346070863306522,5.284501639835071e-06,0.855,2.9000000000000004,2.9000000000000004,0.010334968566894531,0.0,5.200378654990345e-05,0.06293430179357529
Residual PPO,1018,4,0.2,200.0,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.3553102910518646,0.012916883453726768,0.009313172660768032,3.3478661407571053e-06,0.8125,3.75,3.75,0.009305953979492188,0.0,5.524788502953015e-05,0.06847495585680008
Residual PPO,1019,4,0.2,200.0,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5106810331344604,0.014658757485449314,0.004971765913069248,6.615719030378386e-06,0.78,4.4,4.4,0.004970073699951172,0.0,6.138334720162675e-05,0.0700896754860878
Residual PPO,1020,4,0.2,200.0,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.312732458114624,0.007788573857396841,0.0009109621169045568,7.39425013307482e-06,0.8275,3.45,3.45,0.0006270408630371094,0.0,6.3590363424737e-05,0.06985006481409073
Residual PPO,1021,4,0.2,200.0,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5318357944488525,0.022315628826618195,0.01052500493824482,1.470441566198133e-05,0.775,4.5,4.5,0.0105133056640625,0.0,6.026377741363831e-05,0.07019523531198502
Residual PPO,1022,4,0.2,200.0,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6815281510353088,0.02028488554060459,0.006302892696112394,1.0831840882019605e-05,0.75,5.0,5.0,0.006302833557128906,0.0,6.0864753322675824e-05,0.06837373971939087
Residual PPO,1023,4,0.2,200.0,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5383269786834717,0.019337616860866547,0.009673131629824638,1.9757339032366872e-05,0.775,4.5,4.5,0.009664535522460938,0.0,5.6119333748938516e-05,0.06750401109457016
Residual PPO,1024,4,0.2,200.0,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4550701677799225,0.012363409623503685,0.003901419462636113,1.3817215403832961e-05,0.795,4.1000000000000005,4.1000000000000005,0.0038928985595703125,0.0,6.504545308416709e-05,0.07238864153623581
Residual PPO,1025,4,0.2,200.0,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.20355314016342163,0.004640544299036264,0.0016907575773075223,2.350001750528463e-06,0.8575,2.85,2.85,0.0016021728515625,0.0,6.154549191705883e-05,0.06947782635688782
Residual PPO,1026,4,0.2,200.0,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.5043905973434448,0.011437784880399704,0.0020194449461996555,6.636504167545354e-06,0.7825,4.3500000000000005,4.3500000000000005,0.001957416534423828,0.0,6.435396790038794e-05,0.0711236447095871
Residual PPO,1027,4,0.2,200.0,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6311786770820618,0.01968776434659958,0.006026746239513159,1.5076047020556871e-05,0.755,4.9,4.9,0.006026744842529297,0.0,5.8534162235446274e-05,0.0710039883852005
Residual PPO,1028,4,0.2,200.0,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.23533813655376434,0.008560742251574993,0.007228229660540819,6.072261385270394e-06,0.8475,3.0500000000000003,3.0500000000000003,0.007227420806884766,0.0,5.9028978284914047e-05,0.07048457115888596
Residual PPO,1029,4,0.2,200.0,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.23148898780345917,0.004751936532557011,0.0007756396080367267,2.9445620839396724e-06,0.86,2.8000000000000003,2.8000000000000003,0.00034046173095703125,0.0,5.928771861363202e-05,0.06454789638519287
Residual PPO,1030,4,0.2,200.0,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5907706022262573,0.022674474865198135,0.008673992939293385,1.4825270227447618e-05,0.7675,4.65,4.65,0.008668899536132812,0.0,6.405881867976859e-05,0.07172071933746338
Residual PPO,1031,4,0.2,200.0,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.35353749990463257,0.009898959659039974,0.007092541549354792,4.460888249013806e-06,0.83,3.4000000000000004,3.4000000000000004,0.007091522216796875,0.0,5.930866609560326e-05,0.06360748410224915
Residual PPO,1032,4,0.2,200.0,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.2544141411781311,0.011398326605558395,0.010594921186566353,2.7408059395384043e-06,0.8475,3.0500000000000003,3.0500000000000003,0.010582923889160156,0.0,5.834165494889021e-05,0.07100287824869156
Residual PPO,1033,4,0.2,200.0,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.29532498121261597,0.01067321002483368,0.009789043106138706,1.6384814443881623e-05,0.8425,3.1500000000000004,3.1500000000000004,0.009779930114746094,0.0,5.327358303475194e-05,0.06486687064170837
Residual PPO,1034,4,0.2,200.0,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.19836103916168213,0.006141795311123133,0.0009268862195312977,4.8412221076432616e-06,0.855,2.9000000000000004,2.9000000000000004,0.0006527900695800781,0.0,6.094278069213033e-05,0.06897097080945969
Residual PPO,1035,4,0.2,200.0,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.497661292552948,0.01784556172788143,0.008426252752542496,1.5502779206144623e-05,0.78,4.4,4.4,0.008421897888183594,0.0,5.6716326071182266e-05,0.07085181772708893
Residual PPO,1036,4,0.2,200.0,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.4913520812988281,0.01273277122527361,0.005287948064506054,1.0995592674589716e-05,0.7875,4.25,4.25,0.00528717041015625,0.0,6.038520950824022e-05,0.06819506734609604
Residual PPO,1037,4,0.2,200.0,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.4766089916229248,0.014929107390344143,0.0065061780624091625,1.1142211405967828e-05,0.7875,4.25,4.25,0.0065059661865234375,0.0,6.045290865586139e-05,0.07000026851892471
Residual PPO,1038,4,0.2,200.0,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.4794199466705322,0.013658936135470867,0.004168454557657242,8.577439984946977e-06,0.795,4.1000000000000005,4.1000000000000005,0.004162311553955078,0.0,6.839381239842623e-05,0.07277633994817734
Residual PPO,1039,4,0.2,200.0,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.19804783165454865,0.006860365159809589,0.005913278553634882,8.470458851661533e-06,0.8575,2.85,2.85,0.005913257598876953,0.0,5.620990486931987e-05,0.07031775265932083
Residual PPO,1040,4,0.2,200.0,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.2580853998661041,0.008503289893269539,0.007618183270096779,7.673280379094649e-06,0.8475,3.0500000000000003,3.0500000000000003,0.0076160430908203125,0.0,5.5054406402632594e-05,0.06575488299131393
Residual PPO,1041,4,0.2,200.0,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.21020996570587158,0.009603839367628098,0.009410964325070381,1.4866318451822735e-05,0.855,2.9000000000000004,2.9000000000000004,0.009403228759765625,0.0,5.5992153647821397e-05,0.06898526847362518
Residual PPO,1042,4,0.2,200.0,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.4496501088142395,0.013506701216101646,0.006151686422526836,1.00048982858425e-05,0.7925,4.15,4.15,0.006151676177978516,0.0,6.006377225276083e-05,0.06819325685501099
Residual PPO,1043,4,0.2,200.0,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5582247972488403,0.01645215041935444,0.004217206034809351,8.50720789458137e-06,0.7775,4.45,4.45,0.00421142578125,0.0,6.791834312025458e-05,0.07247322052717209
Residual PPO,1044,4,0.2,200.0,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.5923560261726379,0.011441315524280071,0.0007366735953837633,6.667848992947256e-06,0.77,4.6000000000000005,4.6000000000000005,0.00014448165893554688,0.0,6.869418575661257e-05,0.06991978734731674
Residual PPO,1045,4,0.2,200.0,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.23524919152259827,0.0089753158390522,0.0077042123302817345,6.066208243282745e-06,0.85,3.0,3.0,0.007701873779296875,0.0,5.940346818533726e-05,0.07163653522729874
Residual PPO,1046,4,0.2,200.0,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.6277062296867371,0.019913719967007637,0.006998905912041664,1.3759836292592809e-05,0.7575,4.8500000000000005,4.8500000000000005,0.0069980621337890625,0.0,5.845557461725548e-05,0.06952114403247833
Residual PPO,1047,4,0.2,200.0,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3280988335609436,0.008460243232548237,0.0034649609588086605,7.786046808178071e-06,0.82,3.6,3.6,0.0034508705139160156,0.0,6.190132990013808e-05,0.07138831168413162
Residual PPO,1048,4,0.2,200.0,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.34133538603782654,0.01322360523045063,0.010038681328296661,2.889264123950852e-06,0.8275,3.45,3.45,0.010028839111328125,0.0,6.0517475503729656e-05,0.07176163792610168
Residual PPO,1049,4,0.2,200.0,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5294829607009888,0.01881607063114643,0.008305715397000313,1.4194277355272789e-05,0.7725,4.55,4.55,0.008301734924316406,0.0,5.560105637414381e-05,0.0701550766825676
Residual PPO,1050,4,0.2,200.0,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4321580231189728,0.017379866912961006,0.010573855601251125,1.3368412510317285e-05,0.7925,4.15,4.15,0.010561943054199219,0.0,5.5649808928137645e-05,0.06958585977554321
Residual PPO,1051,4,0.2,200.0,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.2579147517681122,0.007148237898945808,0.0020242342725396156,4.534750132734189e-06,0.8475,3.0500000000000003,3.0500000000000003,0.0019626617431640625,0.0,6.362835847539827e-05,0.07137402892112732
Residual PPO,1052,4,0.2,200.0,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.46819472312927246,0.012484235689043999,0.004418906755745411,7.264130999828922e-06,0.79,4.2,4.2,0.004414558410644531,0.0,6.114459392847493e-05,0.07112504541873932
Residual PPO,1053,4,0.2,200.0,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.24318966269493103,0.009907380677759647,0.008856778964400291,3.4921185942948796e-06,0.8475,3.0500000000000003,3.0500000000000003,0.008851051330566406,0.0,5.9221358242211863e-05,0.07132507860660553
Residual PPO,1054,4,0.2,200.0,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6350957751274109,0.01754462905228138,0.005125308874994516,8.190604603441898e-06,0.7575,4.8500000000000005,4.8500000000000005,0.005124092102050781,0.0,6.102538463892415e-05,0.06731799989938736
Residual PPO,1055,4,0.2,200.0,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.29892951250076294,0.009913592599332333,0.006243743002414703,4.267161784810014e-06,0.8325,3.35,3.35,0.006243705749511719,0.0,6.916039274074137e-05,0.07168348133563995
Residual PPO,1056,4,0.2,200.0,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.24145996570587158,0.007947256788611412,0.004901885986328125,7.028741947578965e-06,0.845,3.1,3.1,0.0048999786376953125,0.0,6.13819865975529e-05,0.06799987703561783
Residual PPO,1057,4,0.2,200.0,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.39966246485710144,0.009893032722175121,0.0034424690529704094,6.436246621888131e-06,0.805,3.9000000000000004,3.9000000000000004,0.0034279823303222656,0.0,6.247164128581062e-05,0.06974788755178452
Residual PPO,1058,4,0.2,200.0,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6266301274299622,0.01960216462612152,0.005042560864239931,1.5511379388044588e-05,0.76,4.800000000000001,4.800000000000001,0.0050411224365234375,0.0,6.518405280075967e-05,0.07087094336748123
Residual PPO,1059,4,0.2,200.0,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.3912299573421478,0.0108069758862257,0.0045904736034572124,1.1403330063330941e-05,0.8075,3.85,3.85,0.0045871734619140625,0.0,6.294585909927264e-05,0.07180905342102051
Residual PPO,1060,4,0.2,200.0,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.2554457485675812,0.011013627052307129,0.009844494983553886,1.1509686373756267e-05,0.835,3.3000000000000003,3.3000000000000003,0.009835243225097656,0.0,6.067438152967952e-05,0.06970065832138062
Residual PPO,1061,4,0.2,200.0,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.29629480838775635,0.007225478999316692,0.003129614284262061,3.361502194820787e-06,0.8275,3.45,3.45,0.003109455108642578,0.0,5.9472560678841546e-05,0.07022229582071304
Residual PPO,1062,4,0.2,200.0,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.3465889096260071,0.012059799395501614,0.008170872926712036,7.786110472807195e-06,0.8225,3.5500000000000003,3.5500000000000003,0.008167266845703125,0.0,6.157746975077316e-05,0.07222849875688553
Residual PPO,1063,4,0.2,200.0,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.1950102001428604,0.004796050954610109,0.0031293954234570265,6.955170647415798e-06,0.875,2.5,2.5,0.003109455108642578,0.0,5.064179276814684e-05,0.06294718384742737
Residual PPO,1064,4,0.2,200.0,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.4538463354110718,0.010433251969516277,0.0014867485733702779,8.616425475338474e-06,0.7925,4.15,4.15,0.0013737678527832031,0.0,6.601566565223038e-05,0.07189057767391205
Residual PPO,1065,4,0.2,200.0,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.2079191654920578,0.009422240778803825,0.009044301696121693,1.4877977037031087e-06,0.8625,2.75,2.75,0.009037971496582031,0.0,5.780257924925536e-05,0.06992465257644653
