method,scenario,seed,success,reacquired,rmse,pre_maneuver_rmse,post_maneuver_rmse,post_p95_error,post_max_error,post_lateral_rmse,overall_stable_ratio,post_stable_ratio,reacquisition_time,forward_overshoot,command_smoothness,max_command_change,final_error,final_relative_speed,base_ugv_speed,max_ugv_speed
PD+FF,constant_turn,1023,True,True,0.5643928116400981,0.23340396434902067,0.06430628573924704,0.12633481621742249,0.1799456924200058,0.04092921505983945,0.6825,0.9715302491103203,0.35000000000000053,0.0,3.9257054595509544e-05,0.0124141164124012,0.056600019335746765,0.017886951565742493,0.4728805720806122,0.4728805893550414
PD+FF,constant_turn,1024,True,True,0.49372058595940155,0.1936672536598666,0.05182055635058497,0.10949063301086426,0.14931057393550873,0.0245409923661921,0.7025,1.0,0.0,0.0,2.572042831161525e-05,0.013781343586742878,0.03711420297622681,0.01177157275378704,0.3110935389995575,0.3110935550714151
PD+FF,constant_turn,1025,True,True,0.23874677125641786,0.08960080484566361,0.030027530049329516,0.04838487505912781,0.06907948106527328,0.020719622409367644,0.785,1.0,0.0,0.0,1.1578145858948119e-05,0.007569118402898312,0.0297495536506176,0.009424133226275444,0.24864348769187927,0.24864349761453947
PD+FF,constant_turn,1026,True,True,0.5407388514502942,0.21247956141123794,0.0501619302450674,0.11780300736427307,0.16381511092185974,0.020880174128138564,0.6925,0.9857651245551602,0.15000000000000036,0.0,2.387971107964404e-05,0.015091853216290474,0.03087371401488781,0.009735052473843098,0.2583710551261902,0.25837106933691645
PD+FF,constant_turn,1027,True,True,0.6541028506921571,0.274130548840668,0.06678208824766427,0.15225398540496826,0.21134528517723083,0.028689012823572543,0.665,0.9466192170818505,0.7000000000000002,0.0,2.838490945578087e-05,0.013933063484728336,0.044150836765766144,0.013941578567028046,0.36954861879348755,0.36954863732416793
PD+FF,constant_turn,1028,True,True,0.2696853325352544,0.10489656837883152,0.047379952431412437,0.06051747873425484,0.08087150752544403,0.03458601805622438,0.7675,1.0,0.0,0.0,2.3855838662711903e-05,0.00797688215970993,0.04810778796672821,0.015293658711016178,0.4025936424732208,0.4025936575490199
PD+FF,constant_turn,1029,True,True,0.2725468017975093,0.10074309390260205,0.027690148884635193,0.05309383571147919,0.0776689425110817,0.021057140061275847,0.7725,1.0,0.0,0.0,1.1525237823661882e-05,0.00884232483804226,0.025738896802067757,0.008126203902065754,0.214758962392807,0.21475897241355574
PD+FF,constant_turn,1030,True,True,0.6203713688152981,0.2562014241913766,0.07189548144384743,0.1462753713130951,0.19752183556556702,0.03774478721983517,0.67,0.9537366548042705,0.6000000000000005,0.0,3.7218909710645676e-05,0.013323070481419563,0.05292724072933197,0.0168159119784832,0.4438457489013672,0.44384576697172945
PD+FF,constant_turn,1031,True,True,0.3964548004594417,0.15208900585286622,0.047527641821469305,0.07947181165218353,0.11725538223981857,0.036379358903235036,0.7275,1.0,0.0,0.0,3.0338147553266026e-05,0.011537126265466213,0.04775427281856537,0.015103337354958057,0.39864641427993774,0.3986464300838204
PD+FF,constant_turn,1032,True,True,0.2916319090554843,0.11423837134590296,0.05885801915527704,0.06888960301876068,0.08807412534952164,0.04506438340474778,0.76,1.0,0.0,0.0,3.4993005101569e-05,0.008362779393792152,0.05960072576999664,0.018971575424075127,0.49894750118255615,0.49894752075095816
PD+FF,constant_turn,1033,True,True,0.3354257780411368,0.13006359946180177,0.05245725757094948,0.06659407913684845,0.10027409344911575,0.04161268231488093,0.745,1.0,0.0,0.0,3.5355795262148604e-05,0.00961918756365776,0.05701794475317001,0.018069926649332047,0.4761985242366791,0.47619854333612605
PD+FF,constant_turn,1034,True,True,0.23403908779684088,0.08566904224422606,0.031618125049927163,0.05153464898467064,0.06604762375354767,0.02360934474392401,0.79,1.0,0.0,0.0,1.0165047569898888e-05,0.007794696372002363,0.026620173826813698,0.008494734764099121,0.22327283024787903,0.22327283924041522
PD+FF,constant_turn,1035,True,True,0.5232165733700564,0.21543888112938797,0.06277597758213868,0.12100192159414291,0.16609694063663483,0.03437594076799519,0.69,0.9822064056939501,0.20000000000000018,0.0,3.23415151797235e-05,0.012494298629462719,0.052173107862472534,0.016543157398700714,0.436818927526474,0.4368189444552941
PD+FF,constant_turn,1036,True,True,0.5257707270457459,0.20838340225769628,0.05310359615606949,0.1138216033577919,0.16065651178359985,0.0302917834026394,0.695,0.9893238434163701,0.10000000000000053,0.0,2.9282355171744712e-05,0.01447001937776804,0.04176407307386398,0.013183136470615864,0.34900519251823425,0.3490052073787753
PD+FF,constant_turn,1037,True,True,0.5083889493976819,0.20383220966411197,0.05778723062048389,0.11502762883901596,0.1571475863456726,0.030192484036282632,0.695,0.9893238434163701,0.10000000000000053,0.0,2.9222479497548193e-05,0.013623314909636974,0.045689210295677185,0.014491626992821693,0.38270920515060425,0.3827092204341406
PD+FF,constant_turn,1038,True,True,0.5208860385675371,0.20309900181281093,0.054899887265763614,0.11582549661397934,0.15658284723758698,0.02739664112973392,0.6975,0.9928825622775801,0.05000000000000071,0.0,2.8203477995702997e-05,0.0144917918369174,0.03791923075914383,0.012047325260937214,0.31811848282814026,0.3181184973273484
PD+FF,constant_turn,1039,True,True,0.2307876285651971,0.08887733804274532,0.04181299923865758,0.050095368176698685,0.06852124631404877,0.03110646430985412,0.785,1.0,0.0,0.0,1.943123061209917e-05,0.006991086062043905,0.043775081634521484,0.01390760950744152,0.3661683201789856,0.3661683345946794
PD+FF,constant_turn,1040,True,True,0.2960866818193011,0.11396347661170395,0.04592405173057092,0.05917667970061302,0.08786170929670334,0.03565087799954739,0.76,1.0,0.0,0.0,2.6762952984427102e-05,0.008748949505388737,0.049499113112688065,0.015690358355641365,0.4134989380836487,0.41349895743669757
PD+FF,constant_turn,1041,True,True,0.24356904079317734,0.09581952915543057,0.05268306033731893,0.05585793778300285,0.07387270033359528,0.04061549279079515,0.7775,1.0,0.0,0.0,2.9416534744086675e-05,0.007169817108660936,0.055597756057977676,0.017680639401078224,0.46515655517578125,0.4651565709009805
PD+FF,constant_turn,1042,True,True,0.48270618100379376,0.19279656401073128,0.05503174232065123,0.10840469598770142,0.1486392617225647,0.029222720896837077,0.7025,1.0,0.0,0.0,2.8198915970278904e-05,0.013338420540094376,0.0445193350315094,0.014115303754806519,0.3728010952472687,0.37280111011642886
PD+FF,constant_turn,1043,True,True,0.5947921974892786,0.23527865219970556,0.060138772379367635,0.13335877656936646,0.1813916563987732,0.026283802054577754,0.68,0.9679715302491103,0.40000000000000036,0.0,2.896266414609272e-05,0.015799790620803833,0.0380716547369957,0.01208152249455452,0.31946444511413574,0.31946446104827575
PD+FF,constant_turn,1044,True,True,0.6310991891534448,0.24638803290552214,0.053910568161175,0.13590915501117706,0.18995636701583862,0.025770860229059923,0.6775,0.9644128113879004,0.4500000000000002,0.0,2.6348237952333875e-05,0.017258545383810997,0.02509375661611557,0.007851619273424149,0.20961801707744598,0.2096180270338285
PD+FF,constant_turn,1045,True,True,0.27084338822533216,0.10474398002055478,0.04945420708160966,0.061919376254081726,0.08075477927923203,0.036780982365338624,0.7675,1.0,0.0,0.0,2.524219780752901e-05,0.007996262982487679,0.04967473819851875,0.015804193913936615,0.4158290922641754,0.4158291098306569
PD+FF,constant_turn,1046,True,True,0.6515409704904811,0.2725881875386806,0.06654400617214593,0.1497752070426941,0.21015554666519165,0.03423563966615858,0.6675,0.9501779359430605,0.6500000000000004,0.0,3.2356019801227376e-05,0.013842117041349411,0.0474296398460865,0.014959681779146194,0.39649125933647156,0.39649127761320696
PD+FF,constant_turn,1047,True,True,0.3649345559538024,0.14101023487341233,0.04200785543535001,0.07920275628566742,0.10871361196041107,0.02364206175619677,0.735,1.0,0.0,0.0,1.9033743228646927e-05,0.010809860192239285,0.035687658935785294,0.011317322961986065,0.29876548051834106,0.29876549583194795
PD+FF,constant_turn,1048,True,True,0.380674686965983,0.14920223663538656,0.06121507735490111,0.08856147527694702,0.1150302141904831,0.04400577670104121,0.73,1.0,0.0,0.0,3.681479211081751e-05,0.010756651870906353,0.05759540945291519,0.01833556592464447,0.4824531674385071,0.48245318759767075
PD+FF,constant_turn,1049,True,True,0.552628481683212,0.23015702982735364,0.06347932686116424,0.12775209546089172,0.17744258046150208,0.03391424033043568,0.6825,0.9715302491103203,0.35000000000000053,0.0,3.211838338756934e-05,0.012505079619586468,0.05178550258278847,0.016393538564443588,0.43331217765808105,0.4333121937004751
PD+FF,constant_turn,1050,True,True,0.45866166746289594,0.1887511595100716,0.06492024784434457,0.1074729859828949,0.14552105963230133,0.04131949785950434,0.705,1.0,0.0,0.0,3.7747002352261916e-05,0.011183705180883408,0.05957828462123871,0.018922999501228333,0.49881017208099365,0.4988101911632288
PD+FF,constant_turn,1051,True,True,0.2968434847853692,0.11088803237374906,0.03691395124731267,0.06478162854909897,0.08549094945192337,0.024051388087022407,0.7625,1.0,0.0,0.0,1.426084327249555e-05,0.00931263342499733,0.030827492475509644,0.009814552031457424,0.2584548592567444,0.2584548740257982
PD+FF,constant_turn,1052,True,True,0.5022709619799545,0.19936763427207868,0.052114286264706045,0.11111482977867126,0.1537053883075714,0.024879829277558798,0.6975,0.9928825622775801,0.05000000000000071,0.0,2.5687440938781947e-05,0.013857802376151085,0.03881240263581276,0.012281632982194424,0.32490968704223633,0.32490970310813805
PD+FF,constant_turn,1053,True,True,0.2788782489922669,0.10890101244690556,0.05285451361471379,0.06433902680873871,0.08395923674106598,0.03958751576473294,0.765,1.0,0.0,0.0,2.879864587157499e-05,0.008126680739223957,0.053583767265081406,0.01704709418118,0.44851720333099365,0.44851721985713394
PD+FF,constant_turn,1054,True,True,0.6615172472254881,0.27121160503406855,0.06378033816865394,0.14931859076023102,0.2090950906276703,0.030884967022093403,0.6675,0.9501779359430605,0.6500000000000004,0.0,2.943026447610464e-05,0.014762049540877342,0.04119061678647995,0.012973882257938385,0.3443475067615509,0.34434752188396484
PD+FF,constant_turn,1055,True,True,0.33972316239513406,0.1284562826330787,0.049928749701135165,0.07679811120033264,0.09903620183467865,0.036128348207668595,0.745,1.0,0.0,0.0,2.458077869960107e-05,0.010167498141527176,0.04474378749728203,0.014257137663662434,0.37500709295272827,0.3750071085041075
PD+FF,constant_turn,1056,True,True,0.2797281072069496,0.10402516100772449,0.04407115722016502,0.06330128014087677,0.08019968122243881,0.03346515501460482,0.77,1.0,0.0,0.0,1.917045665322803e-05,0.008749747648835182,0.040350235998630524,0.012865266762673855,0.33817118406295776,0.33817119904213533
PD+FF,constant_turn,1057,True,True,0.4369486597816999,0.17072959173153723,0.04584455783979437,0.09512387216091156,0.13162587583065033,0.022995680810506583,0.715,1.0,0.0,0.0,2.2155989427119493e-05,0.012582065537571907,0.03561016544699669,0.011272388510406017,0.2980625629425049,0.298062578428985
PD+FF,constant_turn,1058,True,True,0.656457552308764,0.2674764940385616,0.06651722342264997,0.150823712348938,0.20621533691883087,0.026463024353774872,0.665,0.9466192170818505,0.7000000000000002,0.0,2.92043241643114e-05,0.014890632592141628,0.04082602262496948,0.012937036342918873,0.34246277809143066,0.34246279412141517
PD+FF,constant_turn,1059,True,True,0.42942056365323944,0.1680275482383036,0.04878139091795762,0.09502491354942322,0.12954403460025787,0.02631225729892209,0.7175,1.0,0.0,0.0,2.4115617634379305e-05,0.012188461609184742,0.03938036039471626,0.01249512005597353,0.3298633396625519,0.32986335560704655
PD+FF,constant_turn,1060,True,True,0.29456417541585533,0.1111099713643279,0.05836099912567285,0.06976241618394852,0.08566189557313919,0.0464466809398128,0.7625,1.0,0.0,0.0,3.298842420917936e-05,0.00866315234452486,0.05701101943850517,0.018174197524785995,0.4775193929672241,0.4775194102226718
PD+FF,constant_turn,1061,True,True,0.33234099385748694,0.1276796084660044,0.03857202299533137,0.07061943411827087,0.09843684732913971,0.023108656463417077,0.7475,1.0,0.0,0.0,1.7190015569212846e-05,0.009985548444092274,0.034580785781145096,0.010956009849905968,0.28927016258239746,0.2892701772481651
PD+FF,constant_turn,1062,True,True,0.3859137257431454,0.15104388817969946,0.056038726536870746,0.08817631751298904,0.11644984781742096,0.038002477870043266,0.7275,1.0,0.0,0.0,3.1210660381475464e-05,0.010929525829851627,0.05124649032950401,0.016303880140185356,0.4292861223220825,0.42928614168263995
PD+FF,constant_turn,1063,True,True,0.23310556733215093,0.08634271328394527,0.03212059418779211,0.043698750436306,0.0665675476193428,0.026149765340255586,0.79,1.0,0.0,0.0,1.448098282708088e-05,0.007513337302953005,0.034685663878917694,0.010984443128108978,0.2895512878894806,0.2895513026833479
PD+FF,constant_turn,1064,True,True,0.492625010552396,0.19165756032422154,0.046516539444846,0.10708068311214447,0.14776065945625305,0.018046476947186762,0.7025,1.0,0.0,0.0,2.1691523215849884e-05,0.01395441871136427,0.02897949516773224,0.009159406647086143,0.24278511106967926,0.2427851210150321
PD+FF,constant_turn,1065,True,True,0.24408440386672328,0.09250089990484672,0.05351448278366684,0.05802063271403313,0.07131464779376984,0.04257942121291949,0.7825,1.0,0.0,0.0,2.8440215828595683e-05,0.007251631002873182,0.054195694625377655,0.017265308648347855,0.453745573759079,0.45374559315408663
PD+FF,constant_turn,1066,True,True,0.41550181729543667,0.15843234387923188,0.03765801200248349,0.08728155493736267,0.12214574962854385,0.018129493769417106,0.7225,1.0,0.0,0.0,1.6620129827060737e-05,0.012309524230659008,0.024884410202503204,0.00784206297248602,0.20805609226226807,0.20805610115344086
PD+FF,constant_turn,1067,True,True,0.29472948102632546,0.10806819989543962,0.027396775301606727,0.05643920972943306,0.08331695944070816,0.02349024469403981,0.765,1.0,0.0,0.0,1.210304799315054e-05,0.009821220301091671,0.024189405143260956,0.007622141856700182,0.20151829719543457,0.20151830717628977
PD+FF,constant_turn,1068,True,True,0.2697701742271321,0.10063246418588422,0.0306096967324138,0.0531577467918396,0.07758357375860214,0.022485862590315188,0.7725,1.0,0.0,0.0,1.3146747733117081e-05,0.00858324021100998,0.029998844489455223,0.009486768394708633,0.25048118829727173,0.2504812028763436
PD+FF,constant_turn,1069,True,True,0.2667087042754707,0.09780027162682887,0.029324827342222182,0.04974357783794403,0.0754009410738945,0.0252717620422559,0.775,1.0,0.0,0.0,1.3343310456548352e-05,0.008807997219264507,0.02968648262321949,0.009380737319588661,0.24751581251621246,0.24751582075061412
PD+FF,constant_turn,1070,True,True,0.5620575362168762,0.21596270282260907,0.04797370723661005,0.1180238202214241,0.16650010645389557,0.028689010828909612,0.69,0.9822064056939501,0.20000000000000018,0.0,2.703214886423666e-05,0.015840740874409676,0.027475683018565178,0.008612019009888172,0.22921264171600342,0.22921264972593203
PD+FF,constant_turn,1071,True,True,0.5416856793898616,0.21060737621342204,0.048979646298665656,0.11517108976840973,0.16237092018127441,0.0272210718903207,0.6925,0.9857651245551602,0.15000000000000036,0.0,2.679710632946808e-05,0.015084301121532917,0.032298341393470764,0.010160870850086212,0.26974478363990784,0.26974479827880027
PD+FF,constant_turn,1072,True,True,0.4352216393142442,0.17625705288742888,0.05767814075895429,0.09610728174448013,0.13588882982730865,0.03828012126967439,0.7125,1.0,0.0,0.0,3.522937186062336e-05,0.011734899133443832,0.05575568974018097,0.017664724960923195,0.4661308228969574,0.4661308414199593
PD+FF,constant_turn,1073,True,True,0.5432328579176656,0.21514850773735852,0.05533376667559291,0.11646122485399246,0.16587157547473907,0.03480482608859526,0.69,0.9822064056939501,0.20000000000000018,0.0,3.306636426714249e-05,0.01445464976131916,0.045501381158828735,0.014358295127749443,0.3800120949745178,0.3800121094959034
PD+FF,constant_turn,1074,True,True,0.2133501147057225,0.08342601332370524,0.055658278403059896,0.05932023748755455,0.0643191933631897,0.04449900425847955,0.7925,1.0,0.0,0.0,3.21242623613216e-05,0.006803547032177448,0.05931492894887924,0.01887628436088562,0.4962819218635559,0.496281940967125
PD+FF,constant_turn,1075,True,True,0.3455061479755527,0.12792496950044482,0.03265018147206017,0.06729383021593094,0.0986255630850792,0.026395972202329025,0.7475,1.0,0.0,0.0,1.6312602383550256e-05,0.011009875684976578,0.028688404709100723,0.009042279794812202,0.23914383351802826,0.23914384185645396
PD+FF,constant_turn,1076,True,True,0.5192541167861695,0.21227308077960766,0.06478857631251689,0.1207917183637619,0.1636563092470169,0.03712267129594357,0.6925,0.9857651245551602,0.15000000000000036,0.0,3.4817479900084436e-05,0.012574740685522556,0.054056134074926376,0.01716546341776848,0.45283621549606323,0.4528362331723341
PD+FF,constant_turn,1077,True,True,0.29774674422372027,0.10957146785393705,0.03924463513041566,0.06582694500684738,0.08447574824094772,0.02947470341983161,0.7625,1.0,0.0,0.0,1.5221160538203549e-05,0.009648658335208893,0.03211337327957153,0.01025229599326849,0.2694230377674103,0.2694230526485845
PD+FF,constant_turn,1078,True,True,0.26271108454741343,0.09677674388069715,0.03376844696602427,0.05749514326453209,0.07461138814687729,0.023934477843409057,0.7775,1.0,0.0,0.0,1.1764296687033493e-05,0.008513720706105232,0.027969395741820335,0.00891901645809412,0.23459486663341522,0.23459487626712472
PD+FF,constant_turn,1079,True,True,0.3171087678794093,0.12083633709123397,0.05264090247759697,0.059672627598047256,0.09316118061542511,0.04366710217166429,0.7525,1.0,0.0,0.0,3.6561461456585675e-05,0.009227906353771687,0.05864382162690163,0.018589207902550697,0.4896434247493744,0.4896434426794276
PD+FF,constant_turn,1080,True,True,0.28040830494565294,0.10533049419575487,0.04053394591403048,0.053305406123399734,0.08120560646057129,0.03286193217898946,0.7675,1.0,0.0,0.0,2.233009581686929e-05,0.008645283058285713,0.04402301833033562,0.013944773003458977,0.367546945810318,0.3675469617782575
PD+FF,constant_turn,1081,True,True,0.4707826858784922,0.1808784589067552,0.045024917476511175,0.09754505753517151,0.1394510418176651,0.029645856952607443,0.71,1.0,0.0,0.0,2.5860988898784854e-05,0.013501483015716076,0.03602152317762375,0.011354325339198112,0.3006768822669983,0.3006768971418603
PD+FF,constant_turn,1082,True,True,0.3096247721617466,0.11855807267918729,0.04087991389192287,0.06779501587152481,0.09140479564666748,0.026073714595295578,0.755,1.0,0.0,0.0,1.7826439943746664e-05,0.009299513883888721,0.037235576659440994,0.011830132454633713,0.3117980659008026,0.3117980800767494
PD+FF,constant_turn,1083,True,True,0.44461565466322145,0.16915965736847868,0.0392746602667286,0.09243909269571304,0.13041621446609497,0.022151387123455192,0.7175,1.0,0.0,0.0,1.908285412355326e-05,0.013155719265341759,0.025918450206518173,0.008152094669640064,0.21643398702144623,0.21643399578698344
PD+FF,constant_turn,1084,True,True,0.34301667796302593,0.12957355517579391,0.05338802524444494,0.07838137447834015,0.09989655762910843,0.03995696105023921,0.745,1.0,0.0,0.0,2.7700885766535066e-05,0.010180558077991009,0.048574745655059814,0.015483945608139038,0.4071005880832672,0.4071006061866982
PD+FF,constant_turn,1085,True,True,0.2502500206039996,0.09767810126236724,0.04724993628950884,0.055482588708400726,0.0753074511885643,0.03535921223044149,0.775,1.0,0.0,0.0,2.433191730233375e-05,0.007403410039842129,0.0494735911488533,0.015722276642918587,0.4138740301132202,0.4138740448344465
PD+FF,constant_turn,1086,True,True,0.31923053643351146,0.12252253259211096,0.05460842452110482,0.07378818839788437,0.09446093440055847,0.040731790668436185,0.7525,1.0,0.0,0.0,2.9592942155431956e-05,0.009272490628063679,0.05238426849246025,0.016683224588632584,0.4387705326080322,0.4387705503331545
PD+FF,constant_turn,1087,True,True,0.46029817992235544,0.17713781330878914,0.05195957073140451,0.10212047398090363,0.1365678310394287,0.029992517638303514,0.7125,1.0,0.0,0.0,2.6367473765276372e-05,0.01319077517837286,0.0390307642519474,0.012418069876730442,0.3274095356464386,0.32740955052970927
PD+FF,constant_turn,1088,True,True,0.4654535781223385,0.18332944609702706,0.06353835440972463,0.1072189211845398,0.1413402557373047,0.04210919252686012,0.7075,1.0,0.0,0.0,3.7692701880587265e-05,0.012763573788106441,0.05495104193687439,0.017490826547145844,0.4605681300163269,0.4605681483495784
PD+FF,constant_turn,1089,True,True,0.6361510060962821,0.2626746950822517,0.06401297402426158,0.14439299702644348,0.20251357555389404,0.032663142543047044,0.67,0.9537366548042705,0.6000000000000005,0.0,3.1031580874696374e-05,0.01397843100130558,0.04535509645938873,0.014304395765066147,0.37915652990341187,0.37915654800762877
PD+FF,constant_turn,1090,True,True,0.3485688055412242,0.13198125250660697,0.04305310585039911,0.07672948390245438,0.10175234824419022,0.02730921355913168,0.7425,1.0,0.0,0.0,1.897841320896987e-05,0.010463055223226547,0.03578973934054375,0.011389839462935925,0.30003631114959717,0.3000363274904604
PD+FF,constant_turn,1091,True,True,0.6469123016170567,0.2646395683827798,0.06709008859400373,0.14938730001449585,0.20402732491493225,0.02817916358603531,0.6675,0.9501779359430605,0.6500000000000004,0.0,3.0082452212809585e-05,0.014707434922456741,0.04307485371828079,0.013654102571308613,0.36124923825263977,0.36124925346436165
PD+FF,constant_turn,1092,True,True,0.6361040258858385,0.25808539552119925,0.062049544755727985,0.14429141581058502,0.19897542893886566,0.023094177370793337,0.67,0.9537366548042705,0.6000000000000005,0.0,2.5791192456381395e-05,0.015308795496821404,0.03729565814137459,0.011785359121859074,0.31251582503318787,0.3125158396549519
PD+FF,constant_turn,1093,True,True,0.3032190006340009,0.11987783644447254,0.049805521954619375,0.06634905934333801,0.09242158383131027,0.035891496944486005,0.7525,1.0,0.0,0.0,2.7742771635530517e-05,0.0087656918913126,0.051418643444776535,0.016322996467351913,0.43002596497535706,0.4300259836496293
PD+FF,constant_turn,1094,True,True,0.3064184018770331,0.1147775711402111,0.03663811931200912,0.06657741218805313,0.08849003165960312,0.022806521040488845,0.7575,1.0,0.0,0.0,1.4181198821461294e-05,0.009487378410995007,0.02998756617307663,0.009542305953800678,0.2514164447784424,0.2514164586412372
PD+FF,constant_turn,1095,True,True,0.4191592906777504,0.16225095583631255,0.045641055721142264,0.09190113097429276,0.12508974969387054,0.023540802334102752,0.72,1.0,0.0,0.0,2.1282574380165897e-05,0.012138254940509796,0.03512467443943024,0.011145097203552723,0.2943161725997925,0.2943161875419083
PD+FF,constant_turn,1096,True,True,0.26570656523866676,0.09787253415323954,0.03143457464777402,0.04967021569609642,0.0754561796784401,0.02640103463379335,0.775,1.0,0.0,0.0,1.4788064618187491e-05,0.00862413365393877,0.0327078141272068,0.010343397036194801,0.27283963561058044,0.2728396502910702
PD+FF,constant_turn,1097,True,True,0.4008945563731686,0.15503733929368604,0.04162595013180449,0.0861685499548912,0.11952850222587585,0.021228893963355294,0.725,1.0,0.0,0.0,1.9007948139915243e-05,0.011713707819581032,0.032675426453351974,0.010340611450374126,0.27344202995300293,0.27344204380689724
PD+FF,constant_turn,1098,True,True,0.4328624125776835,0.17620221568400685,0.06078531930841987,0.09964529424905777,0.13584619760513306,0.03888443471822185,0.7125,1.0,0.0,0.0,3.505521817714907e-05,0.011510597541928291,0.05665742978453636,0.017988277599215508,0.4742331802845001,0.4742331967686946
PD+FF,constant_turn,1099,True,True,0.6369193366130309,0.26527409418702114,0.06533285184205588,0.1473969668149948,0.20451655983924866,0.028551391023221618,0.6675,0.9501779359430605,0.6500000000000004,0.0,2.8317355827311985e-05,0.01408309955149889,0.044186316430568695,0.013957846909761429,0.36984628438949585,0.3698463026235829
Direct PPO,constant_turn,1000,True,True,0.3659743798523192,0.005882586015537881,0.14623298772991508,0.21416886150836945,0.21503497660160065,0.102275997739771,0.52,0.5338078291814946,0.0,0.057824878448667814,0.002715958980843425,0.5646498799324036,0.030849836766719818,0.05284016206860542,0.34128254652023315,0.34128256214738656
Direct PPO,constant_turn,1001,True,True,0.353020061453325,0.008482922463151264,0.1114213646460307,0.16190257668495178,0.16257219016551971,0.07868139290332453,0.7025,0.7651245551601423,0.0,0.0473871375351999,0.0030571571551263332,0.555042564868927,0.0266147181391716,0.03956785425543785,0.25630688667297363,0.2563069010112825
Direct PPO,constant_turn,1002,False,True,0.4773654290341764,0.01799957009266691,0.18105725990131205,0.2665485441684723,0.2676130533218384,0.12541973985501698,0.4175,0.43416370106761565,0.0,0.06748223605026482,0.0019805419724434614,0.3480825424194336,0.03467249870300293,0.06595265865325928,0.4242836833000183,0.4242837011020211
Direct PPO,constant_turn,1003,True,True,0.5442833717256212,0.009961445627683379,0.1491720547316874,0.2186042070388794,0.21948811411857605,0.10422702740980921,0.4725,0.5231316725978647,0.0,0.05867615368896142,0.0028505397494882345,0.561067521572113,0.031191827729344368,0.053958795964717865,0.34840381145477295,0.34840382693533134
Direct PPO,constant_turn,1004,True,True,0.6018611776649638,0.0035928231853395876,0.10536969564517962,0.15295858681201935,0.15358299016952515,0.07455902851660856,0.7175,0.8718861209964412,0.0,0.04552594730163392,0.0032264667097479105,0.6542999744415283,0.02585943602025509,0.037274304777383804,0.24154320359230042,0.24154321262041817
Direct PPO,constant_turn,1005,True,True,0.5873737044029679,0.008914682583215884,0.12347041266772167,0.18012326955795288,0.18086446821689606,0.08690580370821611,0.5625,0.6512455516014235,0.0,0.05111165649245385,0.0029826259706169367,0.5970212817192078,0.028130020946264267,0.04421988129615784,0.28618520498275757,0.28618521991677376
Direct PPO,constant_turn,1006,True,True,0.4318800919054598,0.004279162682654179,0.12480631510841426,0.1820678412914276,0.18281510472297668,0.0878088020953913,0.585,0.6441281138790036,0.0,0.051502599099155257,0.002720908960327506,0.5753740668296814,0.02828887477517128,0.04471423476934433,0.28934937715530396,0.2893493916382136
Direct PPO,constant_turn,1007,False,True,0.6405154139012605,0.029124220288295876,0.16770485060303575,0.2465447187423706,0.24753770232200623,0.11655863997159753,0.41,0.46619217081850534,0.0,0.0638991304114749,0.0023317961022257805,0.423511803150177,0.03327184170484543,0.06097125634551048,0.39287856221199036,0.39287857807408094
Direct PPO,constant_turn,1008,True,True,0.5195074240010807,0.006092025028871634,0.1149360186275502,0.16732235252857208,0.1680147498846054,0.08109939807180876,0.63,0.7295373665480427,0.0,0.04850529064847063,0.002869829535484314,0.610139787197113,0.027069639414548874,0.04095622897148132,0.26522985100746155,0.26522986580017704
Direct PPO,constant_turn,1009,True,True,0.5442063923430767,0.0060198708797082785,0.09463542464641488,0.13695190846920013,0.1374914050102234,0.06719972947808718,0.8175,1.0,0.0,0.04214295007727964,0.0032091306056827307,0.6570936441421509,0.024493804201483727,0.03315090388059616,0.2149554342031479,0.21495544350138038
Direct PPO,constant_turn,1010,False,True,0.6736406114378606,0.06311741084062776,0.2028172220911713,0.29941487312316895,0.30062195658683777,0.13951048877740752,0.335,0.3914590747330961,0.0,0.07309710654025903,0.0011467629810795188,0.23625533282756805,0.03680713102221489,0.07410482317209244,0.4753030240535736,0.4753030416409563
Direct PPO,constant_turn,1011,True,True,0.4461430569854443,0.003652620118376349,0.11436937852773928,0.1664416491985321,0.16713018715381622,0.08071003804920497,0.6425,0.7295373665480427,0.0,0.04832384021903857,0.0028022387996315956,0.5955573916435242,0.02699596993625164,0.04073048382997513,0.26378002762794495,0.2637800417695293
Direct PPO,constant_turn,1012,True,True,0.4501161951770975,0.0052709742773465774,0.1175109754809626,0.17116495966911316,0.1718716025352478,0.08285195302275211,0.625,0.701067615658363,0.0,0.04929182074058084,0.002844951581209898,0.6276106238365173,0.027389418333768845,0.041937101632356644,0.2715309262275696,0.27153094106381587
Direct PPO,constant_turn,1013,False,True,0.3199221604975894,0.002576074089404244,0.1716538519796863,0.25223690271377563,0.25324171781539917,0.119230424999161,0.49,0.4555160142348754,0.0,0.06492652017112406,0.0023741924669593573,0.4113115668296814,0.03367593139410019,0.06238390505313873,0.401797890663147,0.4017979100570474
Direct PPO,constant_turn,1014,False,True,0.47391785064920117,0.025736901992870077,0.20032979884579474,0.29562532901763916,0.29680413007736206,0.13804575044950754,0.39,0.398576512455516,0.0,0.07245984767768747,0.0010894888546317816,0.2390282303094864,0.03656899556517601,0.07315577566623688,0.4693894386291504,0.4693894566043065
