controller,condition,family,seed,success,full_rmse,primary_error,stable_ratio,forward_overshoot,command_smoothness,secondary_time_name,secondary_time,post_peak_or_p95_error,final_error
Robust Residual PPO,Nominal,noise,1048,True,0.3401349186897278,0.009948017075657845,0.805,0.0022344589233398438,1.9833674741676077e-05,settling_time,3.9000000000000004,nan,0.005268498789519072
Robust Residual PPO,Nominal,noise,1049,True,0.5326855182647705,0.013560150749981403,0.7525,0.0018658638000488281,1.2815776244679e-05,settling_time,4.95,nan,0.004180165007710457
Robust Residual PPO,Nominal,noise,1050,True,0.431456595659256,0.011208875104784966,0.7725,0.0023517608642578125,1.4552616448781919e-05,settling_time,4.55,nan,0.005626343656331301
Robust Residual PPO,Nominal,noise,1051,True,0.25784769654273987,0.004939438309520483,0.8325,0.0006189346313476562,1.850473927333951e-05,settling_time,3.35,nan,0.0006210179999470711
Robust Residual PPO,Nominal,noise,1052,True,0.4728555381298065,0.008621597662568092,0.7725,0.0010848045349121094,1.7096292140195146e-05,settling_time,4.55,nan,0.0017779592890292406
Robust Residual PPO,Nominal,noise,1053,True,0.24289585649967194,0.006723426748067141,0.83,0.0019817352294921875,1.557779251015745e-05,settling_time,3.4000000000000004,nan,0.004518690053373575
Robust Residual PPO,Nominal,noise,1054,True,0.6408397555351257,0.016716904938220978,0.74,0.0012249946594238281,1.6715959645807743e-05,settling_time,5.2,nan,0.0022032991982996464
Robust Residual PPO,Nominal,noise,1055,True,0.298797070980072,0.008003451861441135,0.8225,0.0014438629150390625,2.103073347825557e-05,settling_time,3.5500000000000003,nan,0.0028825090266764164
Robust Residual PPO,Nominal,noise,1056,True,0.240780308842659,0.006418684031814337,0.84,0.0011749267578125,1.7866685084300116e-05,settling_time,3.2,nan,0.0020651724189519882
Robust Residual PPO,Nominal,noise,1057,True,0.4057053327560425,0.006201957818120718,0.7875,0.0008940696716308594,1.8036926121567376e-05,settling_time,4.25,nan,0.0012141967890784144
Robust Residual PPO,Nominal,noise,1058,True,0.6270594000816345,0.017505811527371407,0.7425,0.0012054443359375,2.3125445295590907e-05,settling_time,5.15,nan,0.002159581519663334
Robust Residual PPO,Nominal,noise,1059,True,0.39424043893814087,0.007028819527477026,0.79,0.0011143684387207031,1.9613034965004772e-05,settling_time,4.2,nan,0.0018829865148290992
Robust Residual PPO,Nominal,noise,1060,True,0.2544828951358795,0.009211458265781403,0.8325,0.0021886825561523438,1.8629963960847817e-05,settling_time,3.35,nan,0.00515764532610774
Robust Residual PPO,Nominal,noise,1061,True,0.3019351065158844,0.003526151878759265,0.8125,0.0008349418640136719,1.5079028344189283e-05,settling_time,3.75,nan,0.0010446886299178004
Robust Residual PPO,Nominal,noise,1062,True,0.34638285636901855,0.008627340197563171,0.8025,0.0018358230590820312,2.015031896007713e-05,settling_time,3.95,nan,0.00409074779599905
Robust Residual PPO,Nominal,noise,1063,True,0.1971646398305893,0.001794844982214272,0.8525,0.0008416175842285156,1.2835739653382916e-05,settling_time,2.95,nan,0.0010508395498618484
Robust Residual PPO,Nominal,noise,1064,True,0.45986998081207275,0.007606323342770338,0.7775,0.0005102157592773438,2.1138648662599735e-05,settling_time,4.45,nan,0.000646654109004885
Robust Residual PPO,Nominal,noise,1065,True,0.20596976578235626,0.007262315601110458,0.8475,0.0020198822021484375,1.5619347323081456e-05,settling_time,3.0500000000000003,nan,0.00463462108746171
Robust Residual PPO,Nominal,noise,1066,True,0.3839242458343506,0.004435597453266382,0.7975,0.00027561187744140625,1.9519226043485105e-05,settling_time,4.05,nan,0.0012004032032564282
Robust Residual PPO,Nominal,noise,1067,True,0.2548559606075287,0.004678824450820684,0.8375,0.00029098987579345703,1.794442505342886e-05,settling_time,3.25,nan,0.0013364499900490046
Robust Residual PPO,Nominal,noise,1068,True,0.2350703477859497,0.0015245379181578755,0.84,0.0005640983581542969,1.3325769941729959e-05,settling_time,3.2,nan,0.0006081578903831542
Robust Residual PPO,Nominal,noise,1069,True,0.22824177145957947,0.0038145410362631083,0.845,0.0006177425384521484,1.6351496014976874e-05,settling_time,3.1,nan,0.0006212437292560935
Robust Residual PPO,Nominal,noise,1070,True,0.5263336896896362,0.0074801151640713215,0.7725,0.00042057037353515625,2.4761091481195763e-05,settling_time,4.55,nan,0.0008157656993716955
Robust Residual PPO,Nominal,noise,1071,True,0.5090209245681763,0.00738146249204874,0.7725,0.0006957054138183594,2.0912302716169506e-05,settling_time,4.55,nan,0.0007235158700495958
Robust Residual PPO,Nominal,noise,1072,True,0.410351037979126,0.007904395461082458,0.78,0.0021114349365234375,1.1893812370544765e-05,settling_time,4.4,nan,0.004908192902803421
Robust Residual PPO,Nominal,noise,1073,True,0.5140984654426575,0.008414225652813911,0.7675,0.0014786720275878906,1.7722699340083636e-05,settling_time,4.65,nan,0.0029934579506516457
Robust Residual PPO,Nominal,noise,1074,True,0.17908625304698944,0.006894815247505903,0.8475,0.002338409423828125,1.2237797818670515e-05,settling_time,3.0500000000000003,nan,0.005572211928665638
Robust Residual PPO,Nominal,noise,1075,True,0.3050915002822876,0.004141639452427626,0.825,0.000499725341796875,1.9504370357026346e-05,settling_time,3.5,nan,0.0006863417220301926
Robust Residual PPO,Nominal,noise,1076,True,0.4901747405529022,0.012667208909988403,0.7625,0.0020122528076171875,1.8021044525085017e-05,settling_time,4.75,nan,0.004614115692675114
Robust Residual PPO,Nominal,noise,1077,True,0.2588385045528412,0.006562960334122181,0.8325,0.0006954669952392578,1.9135801267111674e-05,settling_time,3.35,nan,0.0007210602634586394
Robust Residual PPO,Nominal,noise,1078,True,0.224384605884552,0.004743865225464106,0.845,0.0004558563232421875,1.7143775039585307e-05,settling_time,3.1,nan,0.0007370825624093413
Robust Residual PPO,Nominal,noise,1079,True,0.2786778211593628,0.005239286459982395,0.825,0.002288818359375,1.6607540601398796e-05,settling_time,3.5,nan,0.005426418501883745
Robust Residual PPO,Nominal,noise,1080,True,0.24349839985370636,0.002874555764719844,0.8375,0.0013930797576904297,1.451114712835988e-05,settling_time,3.25,nan,0.0027173063717782497
Robust Residual PPO,Nominal,noise,1081,True,0.4350793957710266,0.004871735814958811,0.7875,0.0009145736694335938,2.1263720554998145e-05,settling_time,4.25,nan,0.0012680351501330733
Robust Residual PPO,Nominal,noise,1082,True,0.27495652437210083,0.00453863525763154,0.8225,0.0009932518005371094,1.6491949281771667e-05,settling_time,3.5500000000000003,nan,0.0014984137378633022
Robust Residual PPO,Nominal,noise,1083,True,0.41076722741127014,0.004506584722548723,0.7925,0.0003337860107421875,2.1252526494208723e-05,settling_time,4.15,nan,0.0010379619197919965
Robust Residual PPO,Nominal,noise,1084,True,0.3018384277820587,0.008957356214523315,0.82,0.00167083740234375,2.1330753952497616e-05,settling_time,3.6,nan,0.003596219466999173
Robust Residual PPO,Nominal,noise,1085,True,0.21962666511535645,0.004982511047273874,0.835,0.0017223358154296875,1.2012521438009571e-05,settling_time,3.3000000000000003,nan,0.0037475493736565113
Robust Residual PPO,Nominal,noise,1086,True,0.2791414260864258,0.00817488320171833,0.825,0.0019097328186035156,1.9471071937005036e-05,settling_time,3.5,nan,0.004302342422306538
Robust Residual PPO,Nominal,noise,1087,True,0.41858071088790894,0.009471180848777294,0.7925,0.0011038780212402344,2.6174970116699114e-05,settling_time,4.15,nan,0.0018327337456867099
Robust Residual PPO,Nominal,noise,1088,True,0.42580339312553406,0.011818514205515385,0.7875,0.002067089080810547,2.2453759811469354e-05,settling_time,4.25,nan,0.004784495569765568
Robust Residual PPO,Nominal,noise,1089,True,0.6162108182907104,0.016015922650694847,0.7425,0.0014748573303222656,1.5398154573631473e-05,settling_time,5.15,nan,0.0029752289410680532
Robust Residual PPO,Nominal,noise,1090,True,0.30870163440704346,0.00630156509578228,0.8175,0.00090789794921875,2.1166792066651396e-05,settling_time,3.6500000000000004,nan,0.0012539050076156855
Robust Residual PPO,Nominal,noise,1091,True,0.6178086400032043,0.01742083765566349,0.7425,0.001338958740234375,2.2598960640607402e-05,settling_time,5.15,nan,0.0025747702457010746
Robust Residual PPO,Nominal,noise,1092,True,0.6108695268630981,0.01563195139169693,0.745,0.0009913444519042969,1.8661754438653588e-05,settling_time,5.1000000000000005,nan,0.0015101565513759851
Robust Residual PPO,Nominal,noise,1093,True,0.2734326720237732,0.005399376153945923,0.8175,0.0018463134765625,1.2684197827184107e-05,settling_time,3.6500000000000004,nan,0.004108421970158815
Robust Residual PPO,Nominal,noise,1094,True,0.2676568627357483,0.004835061728954315,0.83,0.0005702972412109375,1.8820201148628257e-05,settling_time,3.4000000000000004,nan,0.0006065042107366025
Robust Residual PPO,Nominal,noise,1095,True,0.3829154968261719,0.006547689437866211,0.795,0.0008697509765625,2.1385985746746883e-05,settling_time,4.1000000000000005,nan,0.0011412568856030703
Robust Residual PPO,Nominal,noise,1096,True,0.2273809015750885,0.0030290866270661354,0.845,0.000743865966796875,1.5574543795082718e-05,settling_time,3.1,nan,0.0007693053339608014
Robust Residual PPO,Nominal,noise,1097,True,0.3698539733886719,0.0049664112739264965,0.7975,0.0007262229919433594,1.815550604078453e-05,settling_time,4.05,nan,0.0007780447485856712
Robust Residual PPO,Nominal,noise,1098,True,0.4053322374820709,0.009480085223913193,0.78,0.00217437744140625,1.3580610357166734e-05,settling_time,4.4,nan,0.005087781231850386
Robust Residual PPO,Nominal,noise,1099,True,0.6171028017997742,0.01746600680053234,0.74,0.0014052391052246094,1.4913660379534122e-05,settling_time,5.2,nan,0.0027672667056322098
Nominal Residual PPO,Position noise 0.10 m,noise,1000,True,0.3628028929233551,0.03195647522807121,0.8175,0.010359764099121094,0.012940498068928719,settling_time,3.6500000000000004,nan,0.02081052027642727
Nominal Residual PPO,Position noise 0.10 m,noise,1001,True,0.3785041272640228,0.03089969791471958,0.7875,0.010161638259887695,0.014579982496798038,settling_time,4.25,nan,0.011022225022315979
Nominal Residual PPO,Position noise 0.10 m,noise,1002,True,0.4633115231990814,0.030376095324754715,0.7775,0.013584613800048828,0.014114473015069962,settling_time,4.6000000000000005,nan,0.0166544858366251
Nominal Residual PPO,Position noise 0.10 m,noise,1003,True,0.5444810390472412,0.03514302521944046,0.7675,0.010938882827758789,0.013903419487178326,settling_time,4.65,nan,0.014177016913890839
Nominal Residual PPO,Position noise 0.10 m,noise,1004,True,0.6176131963729858,0.03234899789094925,0.7725,0.0,0.01612088643014431,settling_time,4.55,nan,0.03888331353664398
Nominal Residual PPO,Position noise 0.10 m,noise,1005,True,0.6046352386474609,0.0339590460062027,0.7675,0.004113912582397461,0.014566545374691486,settling_time,4.65,nan,0.0187526848167181
Nominal Residual PPO,Position noise 0.10 m,noise,1006,True,0.43754175305366516,0.023921597748994827,0.7825,0.0,0.013279713690280914,settling_time,5.0,nan,0.01786559447646141
Nominal Residual PPO,Position noise 0.10 m,noise,1007,True,0.6387603878974915,0.03099871799349785,0.7575,0.010207176208496094,0.01270829327404499,settling_time,4.8500000000000005,nan,0.004382676910609007
Nominal Residual PPO,Position noise 0.10 m,noise,1008,True,0.5342838168144226,0.028084347024559975,0.785,0.0,0.014593980275094509,settling_time,4.3,nan,0.01077946461737156
Nominal Residual PPO,Position noise 0.10 m,noise,1009,True,0.5599989891052246,0.027493806555867195,0.775,0.011247634887695312,0.014401903375983238,settling_time,4.5,nan,0.018288876861333847
Nominal Residual PPO,Position noise 0.10 m,noise,1010,True,0.6565483212471008,0.04709966108202934,0.7325,0.019707679748535156,0.013214589096605778,settling_time,5.3500000000000005,nan,0.018279356881976128
Nominal Residual PPO,Position noise 0.10 m,noise,1011,True,0.4539908468723297,0.03475090116262436,0.805,0.00811910629272461,0.013073975220322609,settling_time,3.9000000000000004,nan,0.04363640397787094
Nominal Residual PPO,Position noise 0.10 m,noise,1012,True,0.4640429615974426,0.02488807961344719,0.7975,0.0008664131164550781,0.014482849277555943,settling_time,4.05,nan,0.01725563034415245
Nominal Residual PPO,Position noise 0.10 m,noise,1013,True,0.31462031602859497,0.017723048105835915,0.8275,0.027242660522460938,0.015612289309501648,settling_time,3.45,nan,0.007910612970590591
Nominal Residual PPO,Position noise 0.10 m,noise,1014,True,0.44989094138145447,0.025336600840091705,0.7775,0.028067588806152344,0.01390974409878254,settling_time,4.6000000000000005,nan,0.014334145933389664
Nominal Residual PPO,Position noise 0.10 m,noise,1015,True,0.45880594849586487,0.01871068775653839,0.79,0.012904167175292969,0.012706818990409374,settling_time,4.2,nan,0.014484166167676449
Nominal Residual PPO,Position noise 0.10 m,noise,1016,True,0.4961811900138855,0.025842078030109406,0.7875,0.0,0.015635943040251732,settling_time,4.25,nan,0.016627635806798935
Nominal Residual PPO,Position noise 0.10 m,noise,1017,True,0.2547685205936432,0.01324312575161457,0.845,0.018520593643188477,0.013617751188576221,settling_time,3.1,nan,0.011429732665419579
Nominal Residual PPO,Position noise 0.10 m,noise,1018,True,0.3614042103290558,0.031467143446207047,0.795,0.011206626892089844,0.014546043239533901,settling_time,4.1000000000000005,nan,0.008857842534780502
Nominal Residual PPO,Position noise 0.10 m,noise,1019,True,0.5150960683822632,0.024513648822903633,0.78,0.01030588150024414,0.014537962153553963,settling_time,5.050000000000001,nan,0.014955663122236729
Nominal Residual PPO,Position noise 0.10 m,noise,1020,True,0.3176060616970062,0.018617143854498863,0.8125,0.01406097412109375,0.014873837120831013,settling_time,3.75,nan,0.014284887351095676
Nominal Residual PPO,Position noise 0.10 m,noise,1021,True,0.5368556976318359,0.03979075700044632,0.7625,0.019771099090576172,0.013849332928657532,settling_time,4.75,nan,0.026133611798286438
Nominal Residual PPO,Position noise 0.10 m,noise,1022,True,0.6849097609519958,0.028974957764148712,0.75,0.025017261505126953,0.013971876353025436,settling_time,5.0,nan,0.020819950848817825
Nominal Residual PPO,Position noise 0.10 m,noise,1023,True,0.5433489680290222,0.03406524658203125,0.7625,0.030004024505615234,0.0135600995272398,settling_time,4.75,nan,0.012667831033468246
Nominal Residual PPO,Position noise 0.10 m,noise,1024,True,0.46418866515159607,0.04227669909596443,0.795,0.0028772354125976562,0.013981575146317482,settling_time,4.1000000000000005,nan,0.011572835966944695
Nominal Residual PPO,Position noise 0.10 m,noise,1025,True,0.20786210894584656,0.02009798027575016,0.8625,0.010965585708618164,0.014473260380327702,settling_time,2.75,nan,0.010791554115712643
Nominal Residual PPO,Position noise 0.10 m,noise,1026,True,0.5125070214271545,0.035522107034921646,0.7625,0.03068065643310547,0.014053468592464924,settling_time,5.800000000000001,nan,0.008373428136110306
Nominal Residual PPO,Position noise 0.10 m,noise,1027,True,0.6342258453369141,0.03759576007723808,0.7475,0.021619796752929688,0.01248075719922781,settling_time,5.65,nan,0.024552980437874794
Nominal Residual PPO,Position noise 0.10 m,noise,1028,True,0.2408178299665451,0.01875506341457367,0.84,0.012684822082519531,0.015842294320464134,settling_time,3.2,nan,0.027520155534148216
Nominal Residual PPO,Position noise 0.10 m,noise,1029,True,0.24144601821899414,0.0237519983202219,0.8375,0.0047245025634765625,0.0125450873747468,settling_time,3.25,nan,0.008855607360601425
Nominal Residual PPO,Position noise 0.10 m,noise,1030,True,0.5958894491195679,0.037493590265512466,0.745,0.01596832275390625,0.014102298766374588,settling_time,5.2,nan,0.023204244673252106
Nominal Residual PPO,Position noise 0.10 m,noise,1031,True,0.361335426568985,0.025103792548179626,0.8175,0.00824594497680664,0.015516027808189392,settling_time,3.6500000000000004,nan,0.009147671051323414
Nominal Residual PPO,Position noise 0.10 m,noise,1032,True,0.26165294647216797,0.018559720367193222,0.8325,0.027138710021972656,0.014651724137365818,settling_time,3.35,nan,0.01987452805042267
Nominal Residual PPO,Position noise 0.10 m,noise,1033,True,0.3022701144218445,0.019147207960486412,0.8175,0.020423412322998047,0.014564065262675285,settling_time,3.6500000000000004,nan,0.004683209583163261
Nominal Residual PPO,Position noise 0.10 m,noise,1034,True,0.20953916013240814,0.02104797400534153,0.835,0.012622594833374023,0.01738542504608631,settling_time,3.3000000000000003,nan,0.007114316802471876
Nominal Residual PPO,Position noise 0.10 m,noise,1035,True,0.5003859996795654,0.02849205769598484,0.7775,0.020884990692138672,0.012655447237193584,settling_time,4.45,nan,0.004589329939335585
Nominal Residual PPO,Position noise 0.10 m,noise,1036,True,0.4978599548339844,0.024239500984549522,0.7825,0.0212860107421875,0.01312351319938898,settling_time,4.3500000000000005,nan,0.022692885249853134
Nominal Residual PPO,Position noise 0.10 m,noise,1037,True,0.4815329611301422,0.027778493240475655,0.7875,0.030458450317382812,0.013904948718845844,settling_time,4.25,nan,0.0152830695733428
Nominal Residual PPO,Position noise 0.10 m,noise,1038,True,0.48805734515190125,0.033617518842220306,0.785,0.0,0.013953867368400097,settling_time,4.3,nan,0.04083620384335518
Nominal Residual PPO,Position noise 0.10 m,noise,1039,True,0.2019432932138443,0.01851576194167137,0.86,0.0306243896484375,0.01477854698896408,settling_time,2.8000000000000003,nan,0.013133260421454906
Nominal Residual PPO,Position noise 0.10 m,noise,1040,True,0.26898157596588135,0.026576444506645203,0.835,0.01361703872680664,0.013678384944796562,settling_time,3.3000000000000003,nan,0.016195859760046005
Nominal Residual PPO,Position noise 0.10 m,noise,1041,True,0.21820186078548431,0.022078584879636765,0.8275,0.01892566680908203,0.01529582217335701,settling_time,3.7,nan,0.009933726862072945
Nominal Residual PPO,Position noise 0.10 m,noise,1042,True,0.4545862376689911,0.026464024558663368,0.7775,0.012073993682861328,0.013370700180530548,settling_time,4.45,nan,0.0025113290175795555
